,glove_net
200,0.23560435
201,0.9990623
202,0.9990623
203,0.9991257
204,0.9991257
205,0.5341334
206,0.2124632
207,0.9990623
208,0.088448405
209,0.32249856
210,0.020018905
211,0.12866724
212,0.21846816
213,0.3059704
214,0.18070093
215,0.11150268
216,0.086908996
217,0.032290787
218,0.94057655
219,0.07460156
220,0.94057655
221,0.16422713
222,0.07364035
223,0.43996
224,0.31749535
225,0.13097379
226,0.13272887
227,0.8194134
228,0.14202714
229,0.25353804
230,0.48397747
231,0.25104678
232,0.19995305
233,0.13209343
234,0.3323099
235,0.04383725
236,0.36336178
237,0.033640504
238,0.94057655
239,0.8768487
240,0.0820933
241,0.0510602
242,0.14281452
243,0.730041
244,0.38866377
245,0.37453145
246,0.20070931
247,0.56010014
248,0.28278118
249,0.7269882
250,0.20070931
251,0.20070931
252,0.04460171
253,0.20070931
254,0.023640662
255,0.07851383
256,0.8523811
257,0.13457116
258,0.13438374
259,0.20070931
260,0.19631547
261,0.096504
262,0.13457116
263,0.05401349
264,0.26474488
265,0.397362
266,0.20070931
267,0.08065492
268,0.09439102
269,0.28278118
270,0.20070931
271,0.20070931
272,0.13212204
273,0.5764513
274,0.03450784
275,0.07693213
276,0.29529572
277,0.44117942
278,0.1208542
279,0.19775724
280,0.112390965
281,0.1268124
282,0.020918489
283,0.29529572
284,0.0074058473
285,0.29108244
286,0.46515113
287,0.084397465
288,0.0018783808
289,0.36520302
290,0.2322593
291,0.1070371
292,0.3215229
293,0.22291327
294,0.8172187
295,0.007122636
296,0.044625163
297,0.023151636
298,0.10230273
299,0.6106945
300,0.5695755
301,0.45347345
302,0.14928329
303,0.004086077
304,0.21264285
305,0.21264285
306,0.01056242
307,0.028619826
308,0.11407408
309,0.13447979
310,0.013324499
311,0.22388947
312,0.0026211143
313,0.12276608
314,0.12078798
315,0.100326866
316,0.016295701
317,0.21264285
318,0.00203681
319,0.21264285
320,0.27373233
321,0.3496215
322,0.06460902
323,0.3496215
324,0.06459457
325,0.7249682
326,0.2600785
327,0.004152477
328,0.13703632
329,0.19256607
330,0.0836868
331,0.4607622
332,0.1646631
333,0.23759484
334,0.15526989
335,0.1620307
336,0.05778545
337,0.32752377
338,0.017945617
339,0.094207704
340,0.18036354
341,0.4257443
342,0.9479765
343,0.20616943
344,0.07957536
345,0.09117234
346,0.07136816
347,0.011257619
348,0.12660402
349,0.07136816
350,0.07136816
351,0.011257619
352,0.25428128
353,0.1017144
354,0.5760861
355,0.02192837
356,0.6089374
357,0.056886524
358,0.011257619
359,0.007452905
360,0.011257619
361,0.09989038
362,0.48280287
363,0.12660402
364,0.07136816
365,0.011257619
366,9.944056e-06
367,0.028632611
368,0.49051467
369,0.12824321
370,0.07136816
371,0.07136816
372,0.07136816
373,0.07136816
374,0.092941105
375,0.8347101
376,0.12824321
377,0.12824321
378,0.011257619
379,0.028632611
380,0.8729327
381,0.8149905
382,0.94003963
383,0.3106687
384,0.36826795
385,0.98865473
386,0.9633217
387,0.9633217
388,0.6008333
389,0.11670387
390,0.115579635
391,0.9926175
392,0.7962953
393,0.9890854
394,0.9989895
395,0.96934754
396,0.19683132
397,0.9248184
398,0.994126
399,0.8946224
400,0.11670387
401,0.6105516
402,0.96934754
403,0.9633217
404,0.11670387
405,0.11670387
406,0.9633217
407,0.11670387
408,0.992097
409,0.48430955
410,0.99411094
411,0.9926175
412,0.17836332
413,0.09742433
414,0.97384894
415,0.089158356
416,0.9748776
417,0.9926175
418,0.19250908
419,0.038026482
420,0.679909
421,0.2858461
422,0.097577214
423,0.00059095025
424,0.8703961
425,0.60399044
426,0.047860295
427,0.20885128
428,0.13030988
429,0.54616797
430,0.5705108
431,0.14134213
432,0.04217732
433,0.11958474
434,0.95965
435,0.11902717
436,0.036019534
437,0.9496456
438,0.22111213
439,0.10071814
440,0.043473095
441,0.2278179
442,0.05707112
443,0.12677464
444,0.25574845
445,0.5293168
446,0.63135207
447,0.045217335
448,0.67058814
449,0.9158089
450,0.34299755
451,0.7283149
452,0.99938905
453,0.17766994
454,0.8826773
455,0.99750435
456,0.99974287
457,0.86368006
458,0.99129796
459,0.94546306
460,0.90032077
461,0.3021
462,0.99901354
463,0.19508323
464,0.09091115
465,0.29313734
466,0.7587399
467,0.526499
468,0.8969251
469,0.12485081
470,0.8697932
471,0.7444509
472,0.9167465
473,0.91834354
474,0.67058814
475,0.8177466
476,0.21390778
477,0.19458756
478,0.69318634
479,0.027097285
480,0.56036085
481,0.17783934
482,0.20534953
483,0.99998915
484,0.18717933
485,0.28108084
486,0.24982789
487,0.07620609
488,0.098335
489,0.9996268
490,0.95385104
491,0.95385104
492,0.95385104
493,0.8670042
494,0.37500155
495,0.95385104
496,0.16485178
497,0.24982789
498,0.23071879
499,0.95385104
500,0.95385104
501,0.07281971
502,0.33091807
503,0.22891432
504,0.95385104
505,0.95385104
506,0.95385104
507,0.14828724
508,0.95385104
509,0.09937537
510,0.95385104
511,0.95385104
512,0.95385104
513,0.93555427
514,0.95385104
515,0.45593405
516,0.95385104
517,0.16798797
518,0.15786764
519,0.66881937
520,0.038803846
521,0.15018043
522,0.035068244
523,0.07693875
524,0.1926414
525,0.02237767
526,0.040382355
527,0.1526765
528,0.15088856
529,0.2518186
530,0.008004397
531,0.066066116
532,0.02237767
533,0.5148972
534,0.07611179
535,0.465284
536,0.046966374
537,0.048235953
538,0.19799328
539,0.066289246
540,0.042176038
541,0.08845261
542,0.36607087
543,0.18661541
544,0.56497943
545,0.7177306
546,0.5306579
547,0.10337573
548,0.4489008
549,0.094571024
550,0.047765642
551,0.07668212
552,0.20063281
553,0.035815537
554,0.17353094
555,0.17937782
556,0.40307787
557,0.34082696
558,0.11739501
559,0.26608115
560,0.12577617
561,0.08607781
562,0.12712422
563,0.3043275
564,0.0016380847
565,0.17457953
566,0.12517673
567,0.13435525
568,0.35367155
569,0.10337573
570,0.2452913
571,0.36675763
572,0.031077147
573,0.741704
574,0.3608473
575,0.37634072
576,0.63285935
577,0.69030625
578,0.5835453
579,0.7022789
580,0.69780463
581,0.7443495
582,0.41766393
583,0.3127234
584,0.63285935
585,0.7579495
586,0.6611704
587,0.6413734
588,0.6944803
589,0.5595552
590,0.23813137
591,0.6413734
592,0.68323416
593,0.41777372
594,0.27411562
595,0.28391683
596,0.6189991
597,0.3608473
598,0.641083
599,0.49883053
600,0.32584718
601,0.63285935
602,0.6860122
603,0.68323416
604,0.68323416
605,0.21196023
606,0.68323416
607,0.49883053
608,0.63285935
609,0.45029724
610,0.33809394
611,0.84009
612,0.7083408
613,0.16584498
614,0.66911817
615,0.2231699
616,0.50079566
617,0.8652841
618,0.083916694
619,0.08076501
620,0.3358711
621,0.17572212
622,0.85649717
623,0.44002604
624,0.33809394
625,0.3348589
626,0.6593515
627,0.3629909
628,0.42925116
629,0.32348078
630,0.33809394
631,0.01708892
632,0.19563577
633,0.66911817
634,0.33809394
635,0.66911817
636,0.3946308
637,0.5905602
638,0.63508224
639,0.79160714
640,0.044244707
641,0.10421181
642,0.07443681
643,0.054401517
644,0.3167737
645,0.013161898
646,0.12856
647,0.5804933
648,0.037980705
649,0.58675116
650,0.3179885
651,0.2881474
652,0.12744749
653,0.9618436
654,0.99347943
655,0.041807473
656,0.027680516
657,0.0037436783
658,0.7474544
659,0.036760837
660,0.10327113
661,0.09200215
662,0.1751053
663,0.17655241
664,0.22583854
665,0.03575802
666,0.013992339
667,0.16138753
668,0.043184698
669,0.93208706
670,0.16120255
671,0.10443583
672,0.17296085
673,0.29700541
674,0.03473118
675,0.11164537
676,0.19855484
677,0.03324169
678,0.048537403
679,0.00093251467
680,0.5831292
681,0.014727354
682,0.08695403
683,0.08695403
684,0.040822297
685,0.10431114
686,0.03239757
687,0.09816688
688,0.08846706
689,0.17392302
690,0.22169644
691,0.19511896
692,0.17612228
693,0.20119086
694,0.009339929
695,0.012858331
696,0.3776428
697,0.36898947
698,0.22379783
699,0.24976683
700,0.2393983
701,0.29190108
702,0.007229805
703,0.03388506
704,0.06799224
705,0.15022421
706,0.069627374
707,0.1651448
708,0.06865308
709,0.18508083
710,0.09321776
711,0.086740464
712,0.19252983
713,0.007494092
714,0.046147436
715,0.17878714
716,0.2533259
717,0.07620028
718,0.008858055
719,0.2398783
720,0.25320852
721,0.00079095364
722,0.17270753
723,0.156656
724,0.2051897
725,0.0485332
726,0.0027896166
727,0.024483472
728,0.6582192
729,0.049219877
730,0.04736057
731,0.4728803
732,0.09248656
733,0.22564957
734,0.014804602
735,0.309528
736,0.030287772
737,0.10206905
738,0.04161969
739,0.06756556
740,0.4532801
741,0.12796104
742,0.038481444
743,0.08427942
744,0.63117504
745,0.13947871
746,0.041915685
747,0.102332205
748,0.62741303
749,0.0038366318
750,0.3632521
751,0.013705671
752,0.3676124
753,0.347141
754,0.01048696
755,0.041837394
756,0.3954412
757,0.2871335
758,0.13094065
759,0.15521458
760,0.65338546
761,0.1698297
762,0.24628046
763,0.07958013
764,0.15579027
765,0.31520072
766,0.040931582
767,0.61663187
768,0.12633029
769,0.2487903
770,0.2435039
771,0.25362813
772,0.059346467
773,0.04554075
774,0.27591917
775,0.6002407
776,0.08184758
777,0.04613334
778,0.0871982
779,0.11905116
780,0.16725075
781,0.061079144
782,0.17812568
783,0.25860658
784,0.09569237
785,0.20217294
786,0.13462579
787,0.11456069
788,0.4797675
789,0.386695
790,0.018294364
791,0.3928669
792,0.3399882
793,0.06826952
794,0.09347209
795,0.4797675
796,0.101424634
797,0.119746774
798,0.16121966
799,0.25860658
800,0.22812787
801,0.08559206
802,0.113768876
803,0.15682799
804,0.105774015
805,0.33914745
806,0.06556845
807,0.03806889
808,0.9784034
809,0.60788834
810,0.05557078
811,0.07621074
812,0.03434664
813,0.014826059
814,0.054309994
815,0.045295745
816,0.003145069
817,0.10750517
818,0.023496449
819,0.10931116
820,0.20580241
821,0.3715117
822,0.27913383
823,0.21051368
824,0.0008381605
825,0.05087036
826,0.16384286
827,0.024420053
828,0.1689708
829,0.2424334
830,0.009384543
831,0.28243494
832,0.14881298
833,0.076504886
834,0.096774936
835,0.24417305
836,0.47165242
837,0.14606115
838,0.013244063
839,0.011984825
840,0.009740323
841,0.020275176
842,0.17288086
843,0.32242346
844,0.31093657
845,0.049429625
846,0.05397612
847,0.10361612
848,0.3375009
849,0.3813871
850,0.0581443
851,0.119968265
852,0.047311187
853,0.039420515
854,0.13790053
855,0.29715252
856,0.28896457
857,0.1974403
858,0.19971794
859,0.13322496
860,0.3531661
861,0.18146104
862,0.10963291
863,0.28256062
864,0.09336075
865,0.06552738
866,0.017380983
867,0.0062507093
868,0.27230352
869,0.09502423
870,0.16877657
871,0.2269479
872,0.06711626
873,0.2400665
874,0.15383437
875,0.033717245
876,0.0012096465
877,0.011160344
878,0.25698972
879,0.0076737404
880,0.2798711
881,0.052296937
882,0.344597
883,0.19953021
884,0.07098165
885,0.003579259
886,0.09308627
887,0.056827098
888,0.047110766
889,0.05764696
890,0.07976675
891,0.3589083
892,0.05948636
893,0.11328614
894,0.58769166
895,0.41386253
896,0.20743245
897,0.18597448
898,0.01296711
899,0.071262926
900,0.06847191
901,0.010555863
902,0.05112943
903,0.057902664
904,0.29024708
905,0.013977736
906,0.12783843
907,0.00726828
908,0.05062592
909,0.025803953
910,0.020135432
911,0.12507975
912,0.00029841065
913,0.17671216
914,0.05336514
915,0.54989743
916,0.052039355
917,0.012658149
918,0.098487675
919,0.17794892
920,0.004366517
921,0.06303388
922,0.238294
923,0.12074795
924,0.11543357
925,0.13188586
926,0.5298852
927,0.25407642
928,0.17544243
929,0.5776499
930,0.21423098
931,0.1391046
932,0.62611604
933,0.25061524
934,0.17488155
935,0.016157717
936,0.28192204
937,0.03544581
938,0.3954273
939,0.31006575
940,0.04359886
941,0.061237097
942,0.05699545
943,0.094614506
944,0.20962602
945,0.18797597
946,0.08729139
947,0.3556922
948,0.15231103
949,0.49909714
950,0.11121455
951,0.16464019
952,0.02448669
953,0.02448669
954,0.3005346
955,0.0040911436
956,0.009569645
957,0.0013853312
958,0.0013853312
959,0.0072290003
960,0.0018506646
961,0.06681591
962,0.02448669
963,0.030216396
964,0.010405928
965,0.100830436
966,0.030084819
967,0.012943506
968,0.00068461895
969,0.019042194
970,0.030216396
971,0.010405928
972,0.0013853312
973,0.03718102
974,0.019042194
975,0.0045824945
976,0.0035896301
977,0.019042194
978,0.016935498
979,0.040894568
980,0.0013853312
981,0.019042194
982,0.09573993
983,0.030084819
984,0.1827161
985,0.15896437
986,0.13973334
987,0.09743789
988,0.36527437
989,0.11269486
990,0.35846096
991,0.4509217
992,0.062678665
993,0.14701739
994,0.16588065
995,0.112102985
996,0.029386997
997,0.16989806
998,0.13037255
999,0.13047087
1000,0.08589864
1001,0.015770495
1002,0.09215057
1003,0.21375892
1004,0.019412667
1005,0.042731166
1006,0.21609035
1007,0.09684396
1008,0.07900038
1009,0.14099857
1010,0.077720195
1011,0.023736507
1012,0.0315108
1013,0.27441812
1014,0.2618077
1015,0.510522
1016,0.15426078
1017,0.16915232
1018,0.613268
1019,0.0067391396
1020,0.04212728
1021,0.018550485
1022,0.012349397
1023,0.10862413
1024,0.08304387
1025,0.22553945
1026,0.26645064
1027,0.13561279
1028,0.00083616376
1029,0.47489968
1030,0.015556842
1031,0.32028964
1032,0.0057910383
1033,0.028813213
1034,0.12966684
1035,0.0768792
1036,0.24869812
1037,0.4675667
1038,0.13561279
1039,0.3206629
1040,0.13918728
1041,0.011939049
1042,0.0038647354
1043,0.10837969
1044,0.03517881
1045,0.012349397
1046,0.16659552
1047,0.24482444
1048,0.31149167
1049,0.18714061
1050,0.0012954473
1051,0.0067056417
1052,0.009674251
1053,0.010176271
1054,0.085526854
1055,0.052593827
1056,0.0020988584
1057,0.4024773
1058,0.003526032
1059,0.25696626
1060,0.37968794
1061,0.7576051
1062,0.06293425
1063,0.89334226
1064,0.7888248
1065,0.07942653
1066,0.30128115
1067,0.22969434
1068,0.7293191
1069,0.117717385
1070,0.7934903
1071,0.14826307
1072,0.0010941625
1073,0.93118554
1074,0.059323102
1075,0.7934903
1076,0.92590725
1077,0.7963258
1078,0.057655424
1079,0.16047814
1080,0.41180465
1081,0.60701376
1082,0.61638445
1083,0.44590858
1084,0.40463635
1085,0.86421967
1086,0.2000306
1087,0.15798655
1088,0.8252303
1089,0.9136519
1090,0.7888248
1091,0.10779336
1092,0.20239499
1093,0.07892519
1094,0.21601218
1095,0.7821801
1096,0.8939979
1097,0.15100613
1098,0.16417223
1099,0.9998496
1100,0.46050626
1101,0.9948484
1102,0.9785484
1103,0.99883926
1104,0.8640927
1105,0.35975564
1106,0.039134175
1107,0.9560801
1108,0.41670728
1109,0.35975564
1110,0.70398766
1111,0.97455454
1112,0.12665668
1113,0.33927095
1114,0.4865439
1115,0.08314434
1116,0.9248961
1117,0.32919118
1118,0.31256264
1119,0.9388712
1120,0.76761866
1121,0.4235833
1122,0.34882152
1123,0.13533276
1124,0.8695312
1125,0.09246948
1126,0.2670215
1127,0.94268465
1128,0.8427027
1129,0.43158883
1130,0.37431484
1131,0.84720707
1132,0.90535986
1133,0.9689488
1134,0.99485826
1135,0.9800992
1136,0.97794676
1137,0.9727963
1138,0.97146726
1139,0.99884534
1140,0.99588156
1141,0.65312725
1142,0.9689488
1143,0.9972819
1144,0.99826694
1145,0.99826694
1146,0.99826694
1147,0.99826694
1148,0.897065
1149,0.9456365
1150,0.9993726
1151,0.99826694
1152,0.9991664
1153,0.99580944
1154,0.9870671
1155,0.52389324
1156,0.99485826
1157,0.23653844
1158,0.999896
1159,0.99826694
1160,0.13510367
1161,0.8982102
1162,0.93231916
1163,0.91793674
1164,0.5703487
1165,0.99223804
1166,0.70100427
1167,0.47839546
1168,0.9627217
1169,0.8668556
1170,0.9759464
1171,0.8261471
1172,0.8086904
1173,0.9759464
1174,0.31962925
1175,0.97752446
1176,0.9759464
1177,0.93387586
1178,0.13864595
1179,0.9759464
1180,0.9759464
1181,0.96485806
1182,0.95647836
1183,0.8710926
1184,0.9759464
1185,0.9759464
1186,0.5703487
1187,0.80249214
1188,0.9273834
1189,0.9927804
1190,0.7712158
1191,0.9759464
1192,0.46018207
1193,0.13510367
1194,0.4883985
1195,0.77071095
1196,0.92095524
1197,0.70844746
1198,0.5889428
1199,0.7637999
1200,0.59486365
1201,0.7981104
1202,0.7497941
1203,0.26468197
1204,0.46511784
1205,0.9879372
1206,0.60804397
1207,0.7706856
1208,0.54773366
1209,0.9886325
1210,0.7063867
1211,0.7038634
1212,0.48433605
1213,0.9775982
1214,0.6629123
1215,0.6808546
1216,0.5888936
1217,0.39762348
1218,0.7009831
1219,0.5321266
1220,0.8340975
1221,0.5772809
1222,0.8127655
1223,0.6607423
1224,0.63724416
1225,0.10269427
1226,0.90706354
1227,0.7911669
1228,0.9448691
1229,0.7902979
1230,0.33234552
1231,0.84577155
1232,0.33234552
1233,0.95806175
1234,0.9235592
1235,0.7555164
1236,0.37972152
1237,0.948305
1238,0.22416845
1239,0.6130416
1240,0.780769
1241,0.7669579
1242,0.55391616
1243,0.98026574
1244,0.88299286
1245,0.9814167
1246,0.51202875
1247,0.44389665
1248,0.99089706
1249,0.69039476
1250,0.42640468
1251,0.55391616
1252,0.6791741
1253,0.74973637
1254,0.75377494
1255,0.77536994
1256,0.4431338
1257,0.54215086
1258,0.99866533
1259,0.9633809
1260,0.72553426
1261,0.97251594
1262,0.9391459
1263,0.012114853
1264,0.99317575
1265,0.0953944
1266,0.11308071
1267,0.032727778
1268,0.16660985
1269,0.23994553
1270,0.106327504
1271,0.24012595
1272,0.000102615195
1273,0.009517431
1274,0.42173004
1275,0.14256722
1276,0.05146441
1277,0.98152995
1278,0.3441382
1279,0.5155615
1280,0.020673186
1281,0.25586998
1282,0.09640899
1283,0.12483156
1284,0.98152995
1285,0.08558175
1286,0.057272702
1287,0.0036854148
1288,0.25018477
1289,0.9897394
1290,0.3264441
1291,0.101908594
1292,0.21212879
1293,0.1533702
1294,0.3680917
1295,0.72956616
1296,0.06277761
1297,0.021722525
1298,0.0729292
1299,0.2173557
1300,0.60332155
1301,0.16220737
1302,0.038490206
1303,0.6003142
1304,0.48173252
1305,0.47008863
1306,0.41122383
1307,0.39271227
1308,0.33823568
1309,0.99369895
1310,0.6227929
1311,0.06339106
1312,0.47360474
1313,0.06825197
1314,0.004825413
1315,0.23848563
1316,0.19753945
1317,0.09856939
1318,0.41784698
1319,0.29710156
1320,0.03937161
1321,0.16436628
1322,0.45725223
1323,0.46229154
1324,0.55758554
1325,0.15479553
1326,0.19846976
1327,3.16104e-05
1328,0.32350817
1329,0.024506718
1330,0.8017633
1331,0.70844746
1332,0.46511784
1333,0.7022799
1334,0.68114287
1335,0.7497941
1336,0.9016657
1337,0.5676111
1338,0.37862638
1339,0.9139391
1340,0.8267026
1341,0.38860363
1342,0.36011153
1343,0.7637999
1344,0.7115461
1345,0.8127655
1346,0.7309412
1347,0.5543977
1348,0.52996385
1349,0.5772809
1350,0.5386534
1351,0.98682094
1352,0.72810334
1353,0.80852
1354,0.21960488
1355,0.15666324
1356,0.7981104
1357,0.908036
1358,0.91179925
1359,0.51340294
1360,0.9775982
1361,0.8296849
1362,0.53999674
1363,0.48925385
1364,0.5163382
1365,0.6629123
1366,0.8590392
1367,0.85418934
1368,0.74708164
1369,0.85390633
1370,0.026680917
1371,0.59687406
1372,0.92273426
1373,0.98012185
1374,0.026680917
1375,0.855923
1376,0.44791833
1377,0.37740114
1378,0.14034191
1379,0.9348495
1380,0.8781717
1381,0.6594387
1382,0.8770431
1383,0.47634324
1384,0.98012185
1385,0.70545393
1386,0.026680917
1387,0.9424499
1388,0.57332623
1389,0.99915755
1390,0.026680917
1391,0.62762195
1392,0.082286686
1393,0.60995007
1394,0.57365686
1395,0.9961378
1396,0.9660965
1397,0.68996876
1398,0.38331148
1399,0.9985604
1400,0.38455388
1401,0.8780372
1402,0.64255595
1403,0.69780767
1404,0.5164691
1405,0.5837035
1406,0.1473575
1407,0.6689607
1408,0.5447298
1409,0.8409091
1410,0.9106909
1411,0.9842833
1412,0.948387
1413,0.40803787
1414,0.9514057
1415,0.50880766
1416,0.84876937
1417,0.9840013
1418,0.4094599
1419,0.9353274
1420,0.9318097
1421,0.36718935
1422,0.9830557
1423,0.8139267
1424,0.5359585
1425,0.9318097
1426,0.76254725
1427,0.98859394
1428,0.058468252
1429,0.1253941
1430,0.37864155
1431,0.6269672
1432,0.34097147
1433,0.9481233
1434,0.78722775
1435,0.0015157163
1436,0.25786713
1437,0.34484226
1438,0.04182279
1439,0.2752114
1440,0.0483824
1441,0.89229995
1442,0.8286987
1443,0.82949764
1444,0.05821523
1445,0.057274073
1446,0.33900857
1447,0.018545032
1448,0.128712
1449,0.72325754
1450,0.19233084
1451,0.3374202
1452,0.041821152
1453,0.30474767
1454,0.22261602
1455,0.046453416
1456,0.1009801
1457,0.8789395
1458,0.6730995
1459,0.61587054
1460,0.38631716
1461,0.52894837
1462,0.11384308
1463,0.42338258
1464,0.56406766
1465,0.44188967
1466,0.38994956
1467,0.18537429
1468,0.1885784
1469,0.42319703
1470,0.7892107
1471,0.3924372
1472,0.37510246
1473,0.08125985
1474,0.19518495
1475,0.22712132
1476,0.04577723
1477,0.07609901
1478,0.106874496
1479,0.5186389
1480,0.019164145
1481,0.25108045
1482,0.018622398
1483,0.06203285
1484,0.33421585
1485,0.44964144
1486,0.08880916
1487,0.39633572
1488,0.13001177
1489,0.51496214
1490,0.00517413
1491,0.8368895
1492,0.07032719
1493,0.6898803
1494,0.3184924
1495,0.10623044
1496,0.02123776
1497,0.92631924
1498,0.5294112
1499,0.5900454
1500,0.11787653
1501,0.99503815
1502,0.99503815
1503,0.99503815
1504,0.97920024
1505,0.84587276
1506,0.99503815
1507,0.097890705
1508,0.17176452
1509,0.86268175
1510,0.99503815
1511,0.1784958
1512,0.8351283
1513,0.19245115
1514,0.70352715
1515,0.84587276
1516,0.99503815
1517,0.64924675
1518,0.99503815
1519,0.70352715
1520,0.28279847
1521,0.97837317
1522,0.70352715
1523,0.6688247
1524,0.22927132
1525,0.3276291
1526,0.26827773
1527,0.19347802
1528,0.05144757
1529,0.9294945
1530,0.90784943
1531,0.7602434
1532,0.16953391
1533,0.9959731
1534,0.05144757
1535,0.09598291
1536,0.69618237
1537,0.0340482
1538,0.9178568
1539,0.9997572
1540,0.99672055
1541,0.80836034
1542,0.022579849
1543,0.16945991
1544,0.24353826
1545,0.96477616
1546,0.1835427
1547,0.06126219
1548,0.022579908
1549,0.96477616
1550,0.80763143
1551,0.022579849
1552,0.05045429
1553,0.9265648
1554,0.052262396
1555,0.22282287
1556,0.13020086
1557,0.9686978
1558,0.92493844
1559,0.98725206
1560,0.029542834
1561,0.43702823
1562,0.17266577
1563,0.3032899
1564,0.19262472
1565,0.38274103
1566,0.058235765
1567,0.2675522
1568,0.21155095
1569,0.124614805
1570,0.75712657
1571,0.10902807
1572,0.10537431
1573,0.06556243
1574,0.041289806
1575,0.34509933
1576,0.16211605
1577,0.14037502
1578,0.12719381
1579,0.4435537
1580,0.16211605
1581,0.50593233
1582,0.25676906
1583,0.10902807
1584,0.11121023
1585,0.030307114
1586,0.95772684
1587,0.91687655
1588,0.09180504
1589,0.42382994
1590,0.11926785
1591,0.29810435
1592,0.10362145
1593,0.0027112365
1594,0.234979
1595,0.09062347
1596,0.86626655
1597,0.24421689
1598,0.49833226
1599,0.1401428
1600,0.35665175
1601,0.9683331
1602,0.7711293
1603,0.4284116
1604,0.37278855
1605,0.6565044
1606,0.15906867
1607,0.3400486
1608,0.86884236
1609,0.42026573
1610,0.23582718
1611,0.034882605
1612,0.30796993
1613,0.92351055
1614,0.473779
1615,0.19693092
1616,0.2773664
1617,0.14175025
1618,0.473779
1619,0.23104137
1620,0.35384917
1621,0.58125
1622,0.37089163
1623,0.8086904
1624,0.5441925
1625,0.8343476
1626,0.12215105
1627,0.85125285
1628,0.58891284
1629,0.6537511
1630,0.25838655
1631,0.2395359
1632,0.61471677
1633,0.018800855
1634,0.53231937
1635,0.4961503
1636,0.008621186
1637,0.5691543
1638,0.073736995
1639,0.6891131
1640,0.73767567
1641,0.6113919
1642,0.08181706
1643,0.119796455
1644,0.3912132
1645,0.60136247
1646,0.048823
1647,0.7944293
1648,0.41906723
1649,0.46876642
1650,0.41906723
1651,0.0484083
1652,0.2894681
1653,0.17219996
1654,0.09776327
1655,0.17009449
1656,0.22806603
1657,0.111947626
1658,0.25722927
1659,0.3131212
1660,0.29569942
1661,0.72949266
1662,0.3637856
1663,0.41906723
1664,0.24603266
