,0
533,1
534,1
535,0
536,0
537,1
538,1
539,1
540,0
541,0
542,0
543,0
544,1
545,0
546,1
547,0
548,1
549,1
550,0
551,1
552,0
553,1
554,1
555,1
556,0
557,0
558,0
559,0
560,0
561,0
562,0
563,0
564,0
565,0
566,0
567,0
568,1
569,0
570,0
571,0
572,0
573,0
574,0
575,1
576,1
577,0
578,0
579,1
580,1
581,1
582,0
583,0
584,1
585,0
586,0
587,0
588,0
589,0
590,0
591,1
592,1
593,1
594,1
595,0
596,1
597,0
598,0
599,0
600,1
601,0
602,1
603,0
604,1
605,0
606,0
607,0
608,1
609,1
610,0
611,0
612,0
613,1
614,1
615,0
616,1
617,0
618,1
619,0
620,1
621,1
622,0
623,1
624,1
625,1
626,0
627,0
628,0
629,1
630,0
631,0
632,1
633,0
634,0
635,1
636,1
637,0
638,0
639,1
640,1
641,0
642,1
643,0
644,0
645,1
646,0
647,1
648,1
649,0
650,0
651,0
652,0
653,1
654,1
655,0
656,0
657,1
658,0
659,0
660,0
661,1
662,0
663,1
664,0
665,0
666,0
667,0
668,1
669,1
670,0
671,1
672,1
673,0
674,0
675,1
676,0
677,0
678,0
679,1
680,0
681,1
682,0
683,0
684,0
685,0
686,0
687,0
688,0
689,1
690,0
691,0
692,1
693,0
694,0
695,0
696,0
697,0
698,0
699,0
700,0
701,0
702,0
703,1
704,1
705,0
706,0
707,0
708,1
709,1
710,0
711,1
712,0
713,0
714,1
715,0
716,0
717,0
718,1
719,0
720,0
721,0
722,1
723,0
724,0
725,1
726,0
727,0
728,0
729,0
730,0
731,0
732,1
733,1
734,0
735,1
736,1
737,0
738,0
739,0
740,0
741,1
742,0
743,1
744,0
745,0
746,0
747,1
748,0
749,0
750,0
751,1
752,0
753,1
754,0
755,0
756,0
757,1
758,0
759,1
760,0
761,1
762,1
763,0
764,0
765,0
766,0
767,0
768,0
769,0
770,1
771,1
772,0
773,0
774,1
775,0
776,1
777,0
778,1
779,1
780,0
781,1
782,1
783,0
784,1
785,1
786,0
787,1
788,1
789,0
790,0
791,0
792,1
793,0
794,1
795,1
796,0
797,0
798,1
799,0
800,0
801,0
802,0
803,0
804,0
805,0
806,0
807,1
808,0
809,0
810,1
811,0
812,0
813,1
814,0
815,1
816,1
817,0
818,0
819,0
820,0
821,0
822,0
823,0
824,0
825,0
826,1
827,0
828,1
829,0
830,0
831,0
832,0
833,1
834,1
835,1
836,1
837,0
838,1
839,1
840,0
841,1
842,0
843,0
844,0
845,0
846,0
847,0
848,1
849,0
850,1
851,0
852,0
853,1
854,0
855,1
856,0
857,0
858,0
859,1
860,0
861,0
862,0
863,0
864,0
865,0
866,0
867,0
868,1
869,1
870,1
871,1
872,0
873,1
874,1
875,1
876,0
877,0
878,0
879,0
880,0
881,1
882,1
883,1
884,0
885,0
886,0
887,1
888,1
889,0
890,0
891,1
892,1
893,0
894,1
895,0
896,0
897,1
898,0
899,0
900,0
901,1
902,0
903,0
904,1
905,1
906,1
907,0
908,0
909,1
910,1
911,1
912,0
913,0
914,0
915,1
916,1
917,0
918,1
919,1
920,0
921,0
922,0
923,0
924,1
925,1
926,1
927,0
928,0
929,0
930,0
931,0
932,0
933,0
934,0
935,0
936,0
937,1
938,0
939,0
940,0
941,1
942,1
943,0
944,0
945,0
946,0
947,0
948,0
949,0
950,0
951,1
952,0
953,0
954,1
955,0
956,0
957,0
958,0
959,0
960,0
961,0
962,1
963,0
964,0
965,1
966,0
967,0
968,1
969,1
970,0
971,1
972,1
973,0
974,1
975,1
976,1
977,1
978,1
979,0
980,0
981,0
982,0
983,1
984,1
985,0
986,0
987,1
988,0
989,0
990,1
991,0
992,1
993,1
994,0
995,0
996,0
997,1
998,1
999,0
1000,0
1001,0
1002,0
1003,0
1004,0
1005,0
1006,0
1007,1
1008,0
1009,1
1010,0
1011,1
1012,1
1013,0
1014,0
1015,0
1016,0
1017,1
1018,0
1019,1
1020,0
1021,0
1022,0
1023,0
1024,0
1025,0
1026,1
1027,1
1028,0
1029,0
1030,0
1031,1
1032,1
1033,1
1034,0
1035,1
1036,1
1037,0
1038,0
1039,0
1040,1
1041,1
1042,0
1043,1
1044,1
1045,0
1046,0
1047,0
1048,0
1049,1
1050,0
1051,0
1052,0
1053,0
1054,1
1055,0
1056,1
1057,1
1058,0
1059,0
1060,0
1061,0
1062,0
1063,0
1064,0
1065,1
1066,0
1067,0
1068,0
1069,0
1070,0
1071,0
1072,0
1073,1
1074,0
1075,0
1076,0
1077,1
1078,0
1079,0
1080,0
1081,0
1082,0
1083,0
1084,0
1085,0
1086,1
1087,0
1088,0
1089,0
1090,0
1091,0
1092,0
1093,0
1094,0
1095,0
1096,1
1097,0
1098,1
1099,0
1100,0
1101,0
1102,0
1103,0
1104,0
1105,0
1106,1
1107,0
1108,0
1109,0
1110,0
1111,1
1112,0
1113,0
1114,0
1115,1
1116,0
1117,0
1118,0
1119,0
1120,0
1121,0
1122,0
1123,1
1124,0
1125,0
1126,0
1127,1
1128,0
1129,0
1130,0
1131,0
1132,0
1133,0
1134,1
1135,1
1136,1
1137,0
1138,0
1139,1
1140,0
1141,0
