,elmo_net
642,0.038378596
643,0.2678291
644,0.39205185
645,0.055959582
646,0.029454857
647,0.57338643
648,0.10746622
649,0.2194463
650,0.23196569
651,0.2894131
652,0.095023036
653,0.99928665
654,0.96738404
655,0.058732003
656,0.050682664
657,0.25010958
658,0.81169206
659,0.073924035
660,0.1237331
661,0.16913211
662,0.13092795
663,0.08376488
664,0.18598336
665,0.22611523
666,0.03808707
667,0.2798027
668,0.47652972
669,0.9994055
670,0.7065447
671,0.38601053
672,0.092654765
673,0.49225613
674,0.13552108
675,0.15223593
676,0.06847894
677,0.118356675
678,0.24470016
679,0.065936536
680,0.32641852
681,0.033418268
682,0.03833136
683,0.05384749
684,0.10223654
685,0.08068237
686,0.06571987
687,0.17733902
688,0.0845221
689,0.25413924
690,0.2248117
691,0.17388895
692,0.3288643
693,0.0797126
694,0.06672022
695,0.03591019
696,0.16203237
697,0.3694169
698,0.08816171
699,0.19835907
700,0.0697912
701,0.20708987
702,0.020086616
703,0.108124286
704,0.106663525
705,0.06269857
706,0.12140292
707,0.0141684115
708,0.025058389
709,0.060735255
710,0.0515891
711,0.14315039
712,0.08288801
713,0.083652794
714,0.08288121
715,0.06768617
716,0.23892733
717,0.05598393
718,0.040537655
719,0.15599081
720,0.12775192
721,0.037762254
722,0.12768105
723,0.18718737
724,0.17335281
725,0.083150834
726,0.119858
727,0.11801982
728,0.52528477
729,0.12050253
730,0.13049668
731,0.2349748
732,0.14278957
733,0.13272479
734,0.041381598
735,0.19596642
736,0.16584381
737,0.120568395
738,0.10787067
739,0.049475968
740,0.27219325
741,0.08224806
742,0.14182279
743,0.09462708
744,0.52263945
745,0.17467391
746,0.090446085
747,0.12109235
748,0.41909346
749,0.034931064
750,0.045278966
751,0.07798523
752,0.13681075
753,0.07191667
754,0.109696865
755,0.033264816
756,0.15692234
757,0.12019068
758,0.25936192
759,0.13362938
760,0.41490602
761,0.019463629
762,0.10722354
763,0.07672557
764,0.077426046
765,0.08364132
766,0.23523107
767,0.08411065
768,0.110216916
769,0.23740694
770,0.06964171
771,0.19378948
772,0.12883541
773,0.12975529
774,0.14227113
775,0.33841306
776,0.07428947
777,0.12544748
778,0.09319109
779,0.13078299
780,0.054220885
781,0.05922994
782,0.18261132
783,0.21479645
784,0.15102005
785,0.15413147
786,0.08691788
787,0.06460464
788,0.32681072
789,0.21866634
790,0.060691208
791,0.24507311
792,0.13984132
793,0.08949885
794,0.09858385
795,0.17677292
796,0.027266651
797,0.19964293
798,0.21814844
799,0.2165677
800,0.10941303
801,0.04310471
802,0.04474348
803,0.20377234
804,0.22074375
805,0.5375012
806,0.28124818
807,0.16500723
808,0.9588578
809,0.8985132
810,0.1614494
811,0.24032938
812,0.019336939
813,0.051988065
814,0.2889413
815,0.09347665
816,0.022261947
817,0.24437737
818,0.14139482
819,0.08338684
820,0.19701871
821,0.36890674
822,0.27719706
823,0.13671207
824,0.14798611
825,0.09363526
826,0.10425663
827,0.15524364
828,0.066057265
829,0.12988666
830,0.0496808
831,0.34245268
832,0.18247667
833,0.52077794
834,0.5015646
835,0.21099171
836,0.42483222
837,0.25842535
838,0.06846705
839,0.053436756
840,0.12185177
841,0.13238633
842,0.21889758
843,0.29786286
844,0.10926756
845,0.11236811
846,0.41588923
847,0.16408414
848,0.4174599
849,0.1282503
850,0.14420497
851,0.08668774
852,0.06898713
853,0.060033023
854,0.15364382
855,0.10014492
856,0.118291795
857,0.11998218
858,0.051835418
859,0.09031758
860,0.079595625
861,0.09074056
862,0.111067206
863,0.37292212
864,0.13695651
865,0.07243535
866,0.0654763
867,0.081021994
868,0.19895932
869,0.08296734
870,0.11549422
871,0.15390149
872,0.06902322
873,0.38464093
874,0.15374526
875,0.12967089
876,0.07106346
877,0.07387701
878,0.18578422
879,0.025033593
880,0.21427289
881,0.09051147
882,0.15324804
883,0.058270752
884,0.113021076
885,0.06460613
886,0.12123805
887,0.046263874
888,0.08693007
889,0.13934234
890,0.09566152
891,0.39504248
892,0.15778294
893,0.09610888
894,0.6631147
895,0.22913322
896,0.64207417
897,0.09458098
898,0.049639672
899,0.085668564
900,0.1348258
901,0.065045476
902,0.09167233
903,0.113835186
904,0.101561934
905,0.12942603
906,0.08899805
907,0.07295784
908,0.07790348
909,0.06978899
910,0.36520892
911,0.22553268
912,0.07891521
913,0.15906939
914,0.11691412
915,0.48979783
916,0.27160233
917,0.039847493
918,0.16182372
919,0.08216584
920,0.022844434
921,0.029361874
922,0.16211691
923,0.09377146
924,0.08279428
925,0.07356498
926,0.5407029
927,0.20908356
928,0.1128352
929,0.328572
930,0.06105128
931,0.07947421
932,0.29209352
933,0.1276589
934,0.107904285
935,0.121122
936,0.2578573
937,0.15430525
938,0.16455904
939,0.12868118
940,0.025152534
941,0.06790477
942,0.16834944
943,0.36967844
944,0.08404273
945,0.091563046
946,0.0864037
947,0.21684769
948,0.07348809
949,0.20914823
950,0.13238913
951,0.048382074
952,0.025162905
953,0.019100755
954,0.1093483
955,0.031491518
956,0.025718063
957,0.0139680505
958,0.008671343
959,0.03950107
960,0.06177908
961,0.12989774
962,0.027243644
963,0.033741415
964,0.030022174
965,0.08992982
966,0.03256139
967,0.015120357
968,0.048361152
969,0.04848811
970,0.044836193
971,0.022802055
972,0.009234637
973,0.030040205
974,0.053928554
975,0.086750895
976,0.035270423
977,0.0535748
978,0.02587226
979,0.015220851
980,0.008609563
981,0.05528903
982,0.07694641
983,0.041638166
984,0.21153015
985,0.09218106
986,0.060294807
987,0.114109516
988,0.32493132
989,0.047192782
990,0.21023792
991,0.11369032
992,0.039675057
993,0.05425191
994,0.07693696
995,0.11531168
996,0.041882098
997,0.047297657
998,0.06922346
999,0.06066093
1000,0.039483577
1001,0.066274345
1002,0.04297602
1003,0.06246829
1004,0.03923258
1005,0.06372681
1006,0.014150381
1007,0.084116906
1008,0.017508894
1009,0.022110462
1010,0.032253683
1011,0.03839147
1012,0.03783664
1013,0.04464954
1014,0.067275256
1015,0.14361206
1016,0.09776017
1017,0.10621324
1018,0.57713324
1019,0.02395919
1020,0.024658054
1021,0.03192386
1022,0.040528655
1023,0.12435347
1024,0.03834513
1025,0.22850722
1026,0.11732426
1027,0.18176726
1028,0.015684634
1029,0.030122548
1030,0.04802695
1031,0.11170688
1032,0.017644614
1033,0.0639998
1034,0.12847728
1035,0.12808275
1036,0.08257809
1037,0.17788702
1038,0.10319558
1039,0.14423513
1040,0.02421856
1041,0.09241158
1042,0.015930742
1043,0.17299825
1044,0.07575461
1045,0.057077974
1046,0.08123025
1047,0.12222722
1048,0.09082797
1049,0.11787
1050,0.048413068
1051,0.034492612
1052,0.027197748
1053,0.06349653
1054,0.073967695
1055,0.024577022
1056,0.039272994
1057,0.3354428
1058,0.0064575374
1059,0.17249632
1060,0.24865642
1061,0.7743926
1062,0.6892156
1063,0.9516251
1064,0.8302225
1065,0.12031418
1066,0.15811896
1067,0.15955028
1068,0.41168103
1069,0.16336122
1070,0.8776027
1071,0.3407306
1072,0.15354005
1073,0.89185876
1074,0.27041656
1075,0.938923
1076,0.9597199
1077,0.86303186
1078,0.18036687
1079,0.45692438
1080,0.23951587
1081,0.25641108
1082,0.8294637
1083,0.37870583
1084,0.5131576
1085,0.97682667
1086,0.21443453
1087,0.47964698
1088,0.6768717
1089,0.9689793
1090,0.7270971
1091,0.2013883
1092,0.45002013
1093,0.1615338
1094,0.06589535
1095,0.6810294
1096,0.9585914
1097,0.124932796
1098,0.12316179
1099,0.9933708
1100,0.763041
1101,0.9948753
1102,0.99169683
1103,0.9963492
1104,0.8680513
1105,0.40524924
1106,0.2437973
1107,0.92003566
1108,0.33985704
1109,0.18272856
1110,0.48111358
1111,0.9502516
1112,0.08700159
1113,0.22171158
1114,0.23472926
1115,0.3068405
1116,0.76360315
1117,0.18609312
1118,0.26458752
1119,0.83337754
1120,0.941877
1121,0.14674154
1122,0.037578017
1123,0.04413268
1124,0.9687984
1125,0.16709799
1126,0.6935791
1127,0.9698607
1128,0.9691534
1129,0.47374755
1130,0.21709123
1131,0.82704324
1132,0.82375896
1133,0.9857979
1134,0.98903775
1135,0.9685422
1136,0.94731444
1137,0.9935298
1138,0.9904237
1139,0.98484683
1140,0.99101233
1141,0.31602776
1142,0.98579305
1143,0.98751926
1144,0.9945092
1145,0.99654526
1146,0.9945502
1147,0.99422634
1148,0.93333703
1149,0.9824215
1150,0.9922514
1151,0.9951688
1152,0.9956068
1153,0.9969436
1154,0.86552
1155,0.5419826
1156,0.98903775
1157,0.19313371
1158,0.99626225
1159,0.98921525
1160,0.10415965
1161,0.95504594
1162,0.9184799
1163,0.9952633
1164,0.5889643
1165,0.99240994
1166,0.8148221
1167,0.38138762
1168,0.97851884
1169,0.9828856
1170,0.97962236
1171,0.9165275
1172,0.9225272
1173,0.97621524
1174,0.18531024
1175,0.991652
1176,0.9380038
1177,0.9651637
1178,0.13685504
1179,0.97403896
1180,0.9805236
1181,0.9556403
1182,0.9833952
1183,0.67349005
1184,0.98196375
1185,0.98375326
1186,0.6909301
1187,0.921464
1188,0.94943583
1189,0.99427533
1190,0.21638829
1191,0.95396554
1192,0.4857621
1193,0.123084605
1194,0.79801345
1195,0.30105272
1196,0.7880895
1197,0.3030923
1198,0.79403365
1199,0.7864108
1200,0.19325241
1201,0.4724151
1202,0.83501524
1203,0.13284722
1204,0.44663596
1205,0.99406886
1206,0.75758344
1207,0.34106258
1208,0.42211714
1209,0.88994586
1210,0.7389563
1211,0.37343392
1212,0.2799384
1213,0.92193484
1214,0.32677284
1215,0.64973825
1216,0.6899626
1217,0.5668587
1218,0.57048005
1219,0.34621552
1220,0.7467507
1221,0.16698962
1222,0.6235889
1223,0.74567366
1224,0.47039023
1225,0.19405103
1226,0.73695195
1227,0.9704024
1228,0.80086684
1229,0.854619
1230,0.6572374
1231,0.23712942
1232,0.685589
1233,0.9618219
1234,0.8854653
1235,0.98010063
1236,0.40472957
1237,0.93050766
1238,0.060979158
1239,0.7796224
1240,0.38582715
1241,0.5799958
1242,0.4514638
1243,0.8999232
1244,0.8151659
1245,0.975569
1246,0.37376094
1247,0.5162434
1248,0.9915633
1249,0.45384982
1250,0.14668131
1251,0.4514638
1252,0.82253253
1253,0.35164833
1254,0.7477949
1255,0.6439821
1256,0.41832697
1257,0.19712347
1258,0.9905441
1259,0.8891858
1260,0.9522003
1261,0.9693285
1262,0.97480166
1263,0.074849844
1264,0.98199594
1265,0.07203889
1266,0.058465183
1267,0.050476342
1268,0.104519606
1269,0.14295271
1270,0.117934465
1271,0.1244587
1272,0.015632808
1273,0.10529667
1274,0.25641695
1275,0.19705707
1276,0.11282477
1277,0.36655563
1278,0.15989283
1279,0.69261795
1280,0.069075495
1281,0.11838734
1282,0.1283805
1283,0.09844574
1284,0.36655563
1285,0.08307001
1286,0.06380731
1287,0.045862883
1288,0.10295576
1289,0.9945607
1290,0.14005572
1291,0.094976455
1292,0.123523325
1293,0.112722844
1294,0.20852885
1295,0.9543245
1296,0.06511468
1297,0.16818887
1298,0.12257558
1299,0.76865745
1300,0.34961253
1301,0.07872391
1302,0.03696567
1303,0.2769555
1304,0.14265704
1305,0.13153493
1306,0.37306887
1307,0.23713186
1308,0.6474596
1309,0.98330677
1310,0.14893192
1311,0.08123416
1312,0.567024
1313,0.044119745
1314,0.08935371
1315,0.12073824
1316,0.19637516
1317,0.102255315
1318,0.20261121
1319,0.0998542
1320,0.14038795
1321,0.19244757
1322,0.19465381
1323,0.3642257
1324,0.5200979
1325,0.08832726
1326,0.50115395
1327,0.010049015
1328,0.13170373
1329,0.04687965
1330,0.8984539
1331,0.28358853
1332,0.4586184
1333,0.5980802
1334,0.62873524
1335,0.84794736
1336,0.7026949
1337,0.27807808
1338,0.1857304
1339,0.8848715
1340,0.86989963
1341,0.40272853
1342,0.31875187
1343,0.74527186
1344,0.576121
1345,0.6541266
1346,0.709665
1347,0.45883945
1348,0.7997149
1349,0.1588547
1350,0.38228297
1351,0.9863112
1352,0.6150322
1353,0.8854964
1354,0.13936609
1355,0.48799613
1356,0.48701367
1357,0.97831154
1358,0.8889791
1359,0.62605
1360,0.93117476
1361,0.59245926
1362,0.41743213
1363,0.51306635
1364,0.6371756
1365,0.3244561
1366,0.9061591
1367,0.9272703
1368,0.8196622
1369,0.78711176
1370,0.19563714
1371,0.6622114
1372,0.95415545
1373,0.97854656
1374,0.15970775
1375,0.6130387
1376,0.9184399
1377,0.75974077
1378,0.15159407
1379,0.93810165
1380,0.7934873
1381,0.88807124
1382,0.8177974
1383,0.52101
1384,0.97717404
1385,0.9138396
1386,0.19460219
1387,0.6287182
1388,0.9217581
1389,0.99717474
1390,0.19363979
1391,0.8061861
1392,0.092238784
1393,0.6945547
1394,0.51427907
1395,0.96793985
1396,0.9635384
1397,0.86438775
1398,0.5019252
1399,0.9883691
1400,0.6878389
1401,0.81560135
1402,0.5994576
1403,0.729286
1404,0.15229788
1405,0.61821467
1406,0.043429554
1407,0.8993807
1408,0.47892135
1409,0.6243311
1410,0.7654832
1411,0.95917785
1412,0.77516913
1413,0.23918721
1414,0.9697327
1415,0.23393291
1416,0.8916525
1417,0.890526
1418,0.5301324
1419,0.9749191
1420,0.9534333
1421,0.30351862
1422,0.9617187
1423,0.7457832
1424,0.26174635
1425,0.9632286
1426,0.4314978
1427,0.9808363
1428,0.05867374
1429,0.11245182
1430,0.18989179
1431,0.2387847
1432,0.17895979
1433,0.972072
1434,0.9345353
1435,0.023014784
1436,0.20436758
1437,0.17316008
1438,0.42152396
1439,0.30716082
1440,0.07245177
1441,0.96166134
1442,0.6164205
1443,0.88873434
1444,0.12710813
1445,0.07861072
1446,0.09682834
1447,0.1250281
1448,0.111494064
1449,0.8592982
1450,0.18852395
1451,0.25835612
1452,0.1580202
1453,0.07912171
1454,0.14630628
1455,0.13078031
1456,0.24179772
1457,0.97542113
1458,0.06342682
1459,0.59295607
1460,0.55546653
1461,0.5060097
1462,0.07639873
1463,0.21882969
1464,0.7290039
1465,0.26553893
1466,0.29514772
1467,0.15488562
1468,0.144885
1469,0.096632004
1470,0.78890634
1471,0.17342958
1472,0.3137113
1473,0.1028195
1474,0.23899052
1475,0.22161531
1476,0.059901655
1477,0.07768139
1478,0.35536647
1479,0.42132947
1480,0.054265708
1481,0.20819041
1482,0.06998193
1483,0.2519347
1484,0.30788368
1485,0.22493568
1486,0.17455417
1487,0.6332376
1488,0.13830218
1489,0.2308335
1490,0.0677982
1491,0.9776796
1492,0.2782327
1493,0.5541245
1494,0.31889045
1495,0.27684906
1496,0.46206507
1497,0.81871647
1498,0.54956394
1499,0.929355
1500,0.056868047
1501,0.9941495
1502,0.993505
1503,0.9946003
1504,0.8837035
1505,0.9086683
1506,0.99401665
1507,0.16576168
1508,0.09725258
1509,0.85059714
1510,0.9936922
1511,0.18599609
1512,0.7840166
1513,0.5767675
1514,0.809156
1515,0.9177251
1516,0.99371946
1517,0.8610376
1518,0.9934474
1519,0.7055061
1520,0.6415736
1521,0.8885839
1522,0.7940648
1523,0.23817223
1524,0.3279115
1525,0.43392253
1526,0.364909
1527,0.24797776
1528,0.28167877
1529,0.85401267
1530,0.92693806
1531,0.6651648
1532,0.10219574
1533,0.9909295
1534,0.3044281
1535,0.0977588
1536,0.32165584
1537,0.04137242
1538,0.955983
1539,0.9995167
1540,0.9999558
1541,0.7740011
1542,0.10516912
1543,0.09956437
1544,0.4014168
1545,0.93406916
1546,0.051104993
1547,0.07492539
1548,0.098214656
1549,0.9078709
1550,0.945444
1551,0.103429556
1552,0.26109287
1553,0.9215685
1554,0.18469232
1555,0.13268122
1556,0.099609435
1557,0.92717516
1558,0.9272703
1559,0.97323954
1560,0.10695407
1561,0.30887914
1562,0.13798669
1563,0.07800862
1564,0.073993385
1565,0.16985467
1566,0.09589994
1567,0.29415175
1568,0.1063374
1569,0.15347409
1570,0.5807577
1571,0.19704029
1572,0.16120896
1573,0.07818928
1574,0.119897455
1575,0.4403097
1576,0.20181239
1577,0.09041524
1578,0.08405742
1579,0.42440012
1580,0.20181239
1581,0.32070506
1582,0.1506632
1583,0.21102074
1584,0.097335964
1585,0.113888025
1586,0.9814718
1587,0.9776505
1588,0.21154478
1589,0.6968847
1590,0.36019135
1591,0.3181053
1592,0.097434044
1593,0.14396077
1594,0.4272768
1595,0.08992833
1596,0.88818693
1597,0.11852592
1598,0.50657445
1599,0.07707435
1600,0.29633388
1601,0.9813194
1602,0.15998471
1603,0.30615228
1604,0.30420187
1605,0.14693663
1606,0.08639562
1607,0.09829876
1608,0.7609654
1609,0.36356753
1610,0.13477132
1611,0.053957283
1612,0.21239871
1613,0.7889407
1614,0.70828354
1615,0.10683927
1616,0.68492603
1617,0.13650826
1618,0.6353944
1619,0.07128772
1620,0.23505741
1621,0.7514496
1622,0.30126286
1623,0.8824953
1624,0.24082133
1625,0.5031875
1626,0.25719848
1627,0.75291383
1628,0.57042074
1629,0.3369035
1630,0.40437782
1631,0.1284514
1632,0.4507388
1633,0.040664375
1634,0.11512223
1635,0.25366005
1636,0.09474555
1637,0.8706176
1638,0.16987976
1639,0.3503468
1640,0.44202387
1641,0.46925184
1642,0.12646794
1643,0.16214982
1644,0.4659852
1645,0.438651
1646,0.15192458
1647,0.704208
1648,0.16172093
1649,0.112798214
1650,0.14409265
1651,0.028859645
1652,0.19526675
1653,0.16322032
1654,0.06917977
1655,0.30265206
1656,0.09674421
1657,0.40814734
1658,0.16658139
1659,0.11558345
1660,0.3382918
1661,0.32726422
1662,0.07887608
1663,0.13298056
1664,0.1854367
1665,0.09319019
1666,0.117248386
1667,0.12099469
1668,0.11539844
1669,0.2003991
