id,word2vec_tree,elmo_tree,glove_tree,bert_tree,elmo_net,bert_net,w2v_net,glove_net,tf_uni,tf_bi,tf_tri,keyword_veracity
48,0.5444111964896285,0.38043504593820704,0.5169923087723675,0.7475133546425615,0.3548099,0.73334324,0.92588377,0.37019834,0.21050906,0.40065855,0.4124764,0.3611111111111111
49,0.32747721609586605,0.270058886877345,0.3094083577024341,0.14378165783526448,0.04215759,0.15339813,0.08871409,0.14489448,0.20186883,0.39191356,0.2224125,0.3611111111111111
50,0.4882439620650201,0.5414132800121645,0.6068345303934495,0.7886143568636559,0.30637962,0.6665270000000001,0.97223616,0.5429845,0.80428576,0.7293856,0.7710463000000001,0.3611111111111111
52,0.2581660693391421,0.2506827074177095,0.3437808016773449,0.26339147878703123,0.04873815,0.07710987,0.22583121,0.2303296,0.098370194,0.23626459,0.17503244,0.3611111111111111
53,0.26233084086825986,0.4033533345598769,0.288460215693165,0.3798932673083586,0.30046758,0.3790872,0.39061695,0.42439958,0.147937,0.3456271,0.262502,0.3611111111111111
54,0.2490777979349473,0.3213905158570215,0.2680533614559573,0.19870571688052893,0.12495783,0.042342245999999986,0.08863568,0.09138125,0.042147905,0.119977355,0.099051625,0.3611111111111111
55,0.5596568070962473,0.4719268364686922,0.5964775824506752,0.7820900324259351,0.29272416,0.790768,0.98430705,0.23787454,0.35414344,0.5123869000000001,0.6229405,0.3611111111111111
56,0.546357369982437,0.6994528825403444,0.6776473699610905,0.8272187206853246,0.7598555,0.8807700999999999,0.9731556999999998,0.39974472,0.666141,0.7083516,0.6103224,0.3611111111111111
57,0.2788391987470325,0.28535000093812785,0.3838143916319513,0.17837917134108242,0.076286525,0.119859815,0.07540545,0.104786694,0.08142832,0.08777988,0.12727603,0.3611111111111111
59,0.21926484297018492,0.2612672591009929,0.2514028063098363,0.17089470489114258,0.11526081,0.12459588,1.16127914e-07,0.04347238,0.11067703,0.2551666,0.31232896,0.3611111111111111
61,0.24816140480978416,0.261258239709262,0.29613264737999184,0.17868728113394824,0.3067025,0.32334650000000004,0.21098325,0.118658185,0.24623752,0.24322346,0.26323617,0.3611111111111111
62,0.2943305391290519,0.26572365381324603,0.2850763882892428,0.2484174979758627,0.24067146,0.09507963,0.20800748,0.019646585,0.096425295,0.21525714,0.21074381,0.3611111111111111
63,0.25245885552449393,0.2702898954345688,0.3130511220809509,0.3251847746905745,0.067111164,0.35211405,0.00091549754,0.09589487,0.21050909,0.40065852,0.33299905,0.3611111111111111
64,0.2784004166346493,0.2601256629874801,0.3026451925954485,0.4125467297882357,0.15580222,0.45841366,0.09279427,0.24977314,0.06217909,0.08162397,0.15025768,0.3611111111111111
65,0.2551019825299047,0.2264704441517548,0.2599279077043833,0.08651583025105744,0.04847905,0.06316516,0.30706096,0.01278016,0.031360984,0.19401032,0.123646766,0.3611111111111111
66,0.6736742565276028,0.6112059114956926,0.7779483308516618,0.8355175797571717,0.987722,0.95553875,0.999998,0.97744954,0.8851161,0.92140806,0.75145006,0.3611111111111111
67,0.3272252225789636,0.2656957009469978,0.2932551974950189,0.3515504817057103,0.10613486,0.3089257,0.073299944,0.25566494,0.31979302,0.3566273,0.29478744,0.3611111111111111
68,0.21926484297018492,0.2612672591009929,0.2514028063098363,0.17089470489114258,0.11526081,0.12459579,1.16127914e-07,0.04347238,0.11067703,0.2551666,0.31232896,0.3611111111111111
71,0.2464272078562149,0.2327759786790021,0.22026996631065585,0.17677973505837016,0.025784433,0.0134293735,0.006943673,0.018592,0.06480309,0.15610418,0.13340318,0.3611111111111111
73,0.5336618642787553,0.4278331796832625,0.6464327206098067,0.8007699527488079,0.37353384,0.83979607,0.9983591,0.73640823,0.74983144,0.6068844,0.68410033,0.3611111111111111
74,0.4369155689176842,0.5634720021362218,0.5473743259762339,0.7363250175935232,0.3740315,0.60220736,0.9692282,0.46571234,0.47356272,0.57643956,0.6607811,0.3611111111111111
76,0.3573289619827861,0.3139816483643577,0.3930025169447593,0.3313421079738127,0.46196535,0.35008782,0.18532917,0.1819165,0.356471,0.4692269,0.43364757,0.3611111111111111
77,0.7185328457202405,0.7014291833684506,0.7034624811799313,0.8602281847490257,0.8221818999999999,0.93826985,0.99667466,0.8967222,0.79026115,0.9306177,0.79521376,0.3611111111111111
78,0.24072766208065435,0.29707139591108084,0.2273849261061325,0.19478549441070725,0.18912858,0.070617884,0.0011587739,0.00054752827,0.026828289,0.043474674000000005,0.09253436,0.3611111111111111
79,0.7037105200634122,0.7492361303668377,0.5902702189820858,0.8744682016136256,0.87266564,0.9493413,0.9999093,0.81266356,0.61718374,0.63485235,0.62906647,0.3611111111111111
80,0.5873670750717361,0.6824335440734624,0.6280410698997614,0.7409180686773296,0.5779986,0.706252,0.9938144,0.7406558000000001,0.19533974,0.35558215,0.26622117,0.3611111111111111
81,0.2530548894191417,0.2720710443505442,0.2320909262413631,0.1953532981167144,0.099215984,0.13394168,0.0045728087,0.07864949,0.11229169,0.27008474,0.24385789,0.3611111111111111
82,0.26004844079286865,0.2983553371056099,0.2554192014638064,0.17621338567704656,0.20770782,0.4783048,0.28930902,0.13918322,0.067270905,0.14829937,0.15184906,0.3611111111111111
83,0.7265714700103048,0.7334033930232902,0.7420434710111754,0.8325055699170593,0.99122703,0.8540118,0.9999886999999998,0.9895348,0.84565663,0.911487,0.7641494000000001,0.3611111111111111
85,0.260641934659459,0.2913936559596084,0.23088276001662306,0.1897821243907428,0.09193605,0.21092251,0.005574733,0.004282087,0.14115229,0.3611673,0.32050875,0.3611111111111111
86,0.3847553512430511,0.3026804687992173,0.382123380235675,0.2874742693552662,0.117046714,0.13479805,0.15640882,0.28816032,0.34033853,0.5221391,0.48204324,0.3611111111111111
89,0.2967761147769515,0.3282151674000594,0.3854411321038113,0.2117078823085289,0.11280885,0.32532805,0.02984944,0.37340355,0.14874846,0.40065855,0.2876463,0.3611111111111111
91,0.6762362910733729,0.6969842073798269,0.6742390390222861,0.6967510195421422,0.6910613,0.724191,0.9958335,0.81056917,0.5850408,0.8298399999999999,0.81251234,0.3611111111111111
92,0.31750728298428044,0.31962024159568003,0.4199786584027545,0.2458052271970889,0.17995772,0.1881085,0.021501184,0.32642078,0.06885904,0.09717339,0.21250215,0.3611111111111111
93,0.5021323857275927,0.3798214877878344,0.5704255053597496,0.7538645450676492,0.594854,0.7813068,0.8835984,0.46239805,0.63649774,0.7573923,0.63624847,0.3611111111111111
95,0.2647496670019548,0.2410717357878525,0.2306096555196337,0.23389032043575336,0.13736874,0.12952370000000002,0.08935359,0.02464214,0.06465629,0.31948566,0.18113714,0.3611111111111111
96,0.2699660540979628,0.2719545301736132,0.2609827056411985,0.12652344804902566,0.103740364,0.14924547,0.13759649,0.16573942,0.036711186,0.22534096,0.08472806,0.6857142857142857
97,0.5357769312469255,0.5589676112570466,0.6287458037639477,0.6070070926277539,0.78181946,0.6000626,0.98786736,0.89233434,0.7793439999999999,0.7983511999999999,0.78519666,0.6857142857142857
98,0.6910113383808022,0.6963423424243217,0.6461677159779177,0.8656420569799173,0.9318745,0.7782829000000001,0.9955114,0.95780694,0.7057828,0.72301286,0.6400564000000001,0.6857142857142857
100,0.3114337224752636,0.33515459932464176,0.3085643501916191,0.2485399142422645,0.15987551,0.09832618,0.023813069,0.35917744,0.22267696,0.43985787,0.16396755,0.6857142857142857
102,0.4883404492580531,0.4574640471999593,0.4445890929786797,0.4858334109793842,0.62139153,0.7260264,0.2888356,0.7674898,0.6026969,0.6373791999999999,0.61379635,0.6857142857142857
104,0.7237322186440058,0.6891201428829697,0.7181312916084439,0.8636591193513059,0.7796178,0.91500866,0.9981004,0.9978436,0.9365458,0.92420405,0.9095598,0.6857142857142857
105,0.5995400339711193,0.3859948610475428,0.5440132179075764,0.4933593854416641,0.43433246,0.42236975,0.24092007,0.6101915,0.5955411999999999,0.7268416,0.6425271,0.6857142857142857
107,0.7359791661377589,0.7196498853735381,0.7015489704328528,0.7652450977628715,0.9873556999999998,0.9127063,0.9998431,0.98856664,0.96138,0.85106856,0.9400491,0.6857142857142857
109,0.2864290516605633,0.3469014503135878,0.3909326802779353,0.3303505197563445,0.368872,0.297178,0.19483629,0.2686777,0.4458519,0.67210877,0.32917008,0.6857142857142857
110,0.4638120274226201,0.3566292897587877,0.35550023192755154,0.2124848402945152,0.200627,0.31837738,0.10743472,0.45046043,0.29790476,0.5435661,0.4011916,0.6857142857142857
112,0.7024870109153889,0.6693835009096489,0.7040244516656651,0.648785868878561,0.92199147,0.69353837,0.97704744,0.88304746,0.91430044,0.9600722,0.82074356,0.6857142857142857
113,0.7326007935995799,0.6268645449613173,0.658305497833986,0.7619124958412332,0.9827926,0.905271,0.9997585,0.993063,0.945709,0.7891828000000001,0.9240545,0.6857142857142857
114,0.5303819416375173,0.5266926515832636,0.4894663439396028,0.621294753101293,0.5317268,0.4833492,0.98826444,0.58658093,0.58312875,0.6176323,0.4959922000000001,0.6857142857142857
117,0.2452914154317956,0.25439480189464897,0.2452935801506664,0.20631355056310452,0.1546675,0.3717711,0.19219545,0.08280876,0.3117683,0.37048063,0.21153283,0.6857142857142857
118,0.38296888143571206,0.4118724636628503,0.33494422959024683,0.5226462654175755,0.22300199,0.38011017,0.6639993000000001,0.38986036,0.11203754,0.22415453,0.24200904,0.6857142857142857
119,0.20403125155530571,0.2471109424809279,0.2403247943535259,0.16793490073633244,0.045263708,0.099927396,0.22128326,0.18672106,0.22494307,0.24564332,0.11991763,0.6857142857142857
120,0.5426964850750189,0.4922719525594643,0.6295581190757766,0.6551283415254513,0.50941026,0.6740545,0.9957197,0.7869098000000001,0.5057885,0.42148346,0.48343247,0.6857142857142857
121,0.6843692245750687,0.5023785471722539,0.7328866174034907,0.869125888261719,0.6098166,0.8472463,0.99990124,0.9707902,0.87565154,0.8874479,0.7744314,0.6857142857142857
126,0.6380638614688956,0.7295749684983295,0.6722756118775622,0.7658537514596893,0.99726254,0.89584464,0.9740359,0.9833703,0.9067368,0.90683466,0.8917065999999999,0.6857142857142857
128,0.6480640609703651,0.5471076333019045,0.6916230795089805,0.7949171378904019,0.6108813,0.7574024,0.9972075,0.9000256,0.75106645,0.6606116,0.75832194,0.6857142857142857
129,0.4526466078178407,0.5338488107766548,0.5026579902933972,0.6768777416425881,0.59778994,0.7022884,0.91471255,0.8483006999999999,0.91113734,0.87442255,0.738211,0.6857142857142857
130,0.7501215455747404,0.7144968282940201,0.5458658778906553,0.8124889129062296,0.9695964,0.92925453,0.9975971,0.9986812,0.7943680999999999,0.8595116,0.6979041,0.6857142857142857
131,0.6456131090235427,0.697108377818842,0.7085027543421696,0.7342116698801948,0.90789604,0.69400793,0.99998415,0.9786948,0.78836393,0.6962375,0.8184618,0.6857142857142857
132,0.33405475550072355,0.2950407304493954,0.3417346771111441,0.3260322343373434,0.18936637,0.3703155,0.023967773,0.57579273,0.63621855,0.63223803,0.3856567,0.6857142857142857
133,0.5688874132781423,0.5034816096519855,0.6512569167967205,0.7076182057008099,0.5047825,0.9313171,0.99946946,0.7650104999999999,0.7505789,0.78258705,0.67512906,0.6857142857142857
134,0.6016360587556276,0.578386683444881,0.6677180715410276,0.7951658515049982,0.8411955,0.77680063,0.9690695,0.95381355,0.9043408000000002,0.93123674,0.8734813,0.6857142857142857
135,0.6202830831010092,0.5619884896676249,0.5540388286958983,0.6596393785040442,0.38752708,0.4972977,0.96925056,0.75642294,0.5867063,0.58508503,0.5666148,0.6857142857142857
136,0.6237885941943808,0.4380935848541943,0.6987368053253711,0.7575197767747472,0.72379196,0.7352131,0.99968356,0.7798258000000001,0.8997664000000001,0.9435928,0.79680324,0.6857142857142857
137,0.4966550221899727,0.4571643176148478,0.5050184281921484,0.7687655902250425,0.8013140000000001,0.8417091,0.99252784,0.935172,0.58826,0.6097289,0.58030677,0.6857142857142857
138,0.3765470770961189,0.3170479055485454,0.34280219475843626,0.2108264971989284,0.24343032,0.046307772,0.13149494,0.14983982,0.10327464,0.22225755,0.18117547,0.6857142857142857
139,0.6485890556990216,0.6640255696561062,0.6742591009786537,0.7203138958621583,0.8801519,0.56964654,0.90876365,0.92157936,0.8696381,0.8505944999999999,0.7663437,0.6857142857142857
141,0.3914868405026437,0.3170745549696158,0.3417346771111441,0.3620878990619154,0.27110308,0.4454757,0.0725773,0.57579273,0.35375747,0.43676928,0.34473705,0.6857142857142857
143,0.4433056876313475,0.3305650738801399,0.4338189114515916,0.5275663660200547,0.24529779,0.3611927,0.9027529,0.46057358,0.46954983,0.5269799,0.47640273,0.6857142857142857
144,0.7836048506365539,0.7475292622764943,0.7963227347226001,0.8759898557424138,0.998198,0.9616953,0.99973667,0.9995004,0.98299456,0.9940771,0.94597924,0.6857142857142857
145,0.5596506566777799,0.4290362458776545,0.41981452138216174,0.3583595663309237,0.34893364,0.26786345,0.29095882,0.34701207,0.5883619000000001,0.52478445,0.49300972,0.6857142857142857
146,0.2395473772742177,0.21258804484881585,0.25770050440301423,0.14002901440418572,0.09056157,0.012902528,0.0013439655,0.012265533,0.07863578,0.24226096,0.17917588,0.0
149,0.30803205545011203,0.4014899098585506,0.3671204607642472,0.14741120261704369,0.07599828,0.035921782,0.014683276,0.09261328,0.113805294,0.2372413,0.17906201,0.0
151,0.24138858235642865,0.234269271669746,0.20647496053104314,0.12101193267364847,0.09583527,0.09034744,0.0001148552,0.014606029,0.008433461,0.09422645,0.014906943,0.0
153,0.38225049420429424,0.2927392127343006,0.390625677749947,0.27983633652119744,0.08249387,0.010658026,0.032951772000000004,0.3305953,0.29348546,0.45570466,0.4469772,0.0
156,0.24138858235642865,0.2252631607519297,0.20647496053104314,0.12824613842681987,0.064721495,0.11899084,0.0001148552,0.014606029,0.01190424,0.11917415,0.024461687000000003,0.0
157,0.31112099891799405,0.3093938439188523,0.27716070335304555,0.1394758381230941,0.061312854000000014,0.017822951,0.028269261,0.12486544,0.30093196,0.5335732,0.30844668,0.0
158,0.25418478409343603,0.3439329520050776,0.24248615639562385,0.16560838721503054,0.110306025,0.06198114,0.018122822,0.05057469,0.14282787,0.26654962,0.21276045,0.0
159,0.4890269030635432,0.36764307036530974,0.2837960510225753,0.2787918727298873,0.05232677,0.07458955,0.03091392,0.12744081,0.27039415,0.41534352,0.3115925,0.0
160,0.3757052944109038,0.33583917099846666,0.3789505774387543,0.13925149275618934,0.11156553,0.19230199,0.19569239,0.39720225,0.20325655,0.30509168,0.31289140000000004,0.0
161,0.2580026652836504,0.3167088854034437,0.2312230028852312,0.15427763932035696,0.34704247,0.058677733,0.08573827,0.13333222,0.039334238,0.08344668,0.1573441,0.0
162,0.25343744896899123,0.3028204438793126,0.25020375317260163,0.23430025764915136,0.16345665,0.11689103,0.0045930147,0.06370351,0.063111305,0.06263077,0.12429616,0.0
163,0.3029927552299482,0.3286843593695289,0.28317278904959337,0.2853860206725978,0.5614391,0.25462103,0.00047948956,0.2631545,0.06698397,0.026078373,0.16633537,0.0
164,0.24138858235642865,0.23626335444381666,0.20647496053104314,0.1173510365045212,0.1494447,0.10499409,0.0001148552,0.014606029,0.008433461,0.09422645,0.014906943,0.0
165,0.24138858235642865,0.2252631607519297,0.20647496053104314,0.12824613842681987,0.064721495,0.11899084,0.0001148552,0.014606029,0.01190424,0.11917415,0.024461687000000003,0.0
168,0.24138858235642865,0.2366071773227497,0.20647496053104314,0.10391358660666544,0.087979734,0.10215846,0.0001148552,0.014606029,0.008433461,0.09422645,0.014906943,0.0
170,0.3696337831107589,0.32975655215219857,0.3076833192056857,0.16697407511247153,0.39532676,0.030540466,0.11989549,0.32040006,0.096981674,0.15720567,0.14969343,0.0
171,0.24138858235642865,0.22568752680613605,0.20647496053104314,0.12129975442384068,0.09563273,0.13198929999999998,0.0001148552,0.014606029,0.01190424,0.11917415,0.024461687000000003,0.0
172,0.24138858235642865,0.22568752680613605,0.20647496053104314,0.12129975442384068,0.09563273,0.13198929999999998,0.0001148552,0.014606029,0.01190424,0.11917415,0.024461687000000003,0.0
173,0.25815376798260753,0.2327226630271832,0.23869766529884565,0.2486250837039114,0.07617968,0.055838943,0.0010763109,0.08714095,0.08979049,0.13583618,0.12865382,0.0
174,0.3272979919893547,0.3655251307109188,0.3633938889007499,0.2687642815639216,0.48192978,0.2624597,0.13298807,0.1615755,0.15753767,0.20993748,0.3326192,0.0
175,0.29208522705111817,0.2943654320336293,0.29400858085046344,0.2606420352078557,0.33254759999999994,0.3863976,0.12778649,0.46931365,0.02415201,0.034604073,0.06146869,0.0
176,0.2868412451682011,0.3079579494676084,0.2064226008136044,0.15088622018373873,0.30324894,0.09435561,0.0024781525,0.066740334,0.022704273,0.0137396455,0.06870544,0.0
178,0.3811535536978916,0.3023606713359458,0.37951399982043055,0.25067125071087026,0.12649202,0.09491873,0.024070859,0.17089179,0.09680739,0.107361406,0.25862122,0.0
180,0.2318698566014652,0.2704042756857332,0.2069820470180243,0.12976852068645456,0.027537704,0.028195351,0.04733458,0.0024508834,0.03092441,0.1093663,0.11539793,0.0
182,0.2513527483217288,0.32536894921319065,0.20942890911467807,0.17141027525796046,0.03631714,0.08789086,0.14477727,0.06350979,0.0416331,0.07242575,0.06979549,0.0
183,0.2751828959473831,0.2744487056160437,0.27112519242655264,0.2232097507340472,0.047920436,0.12389234,0.011012703,0.054364473,0.08332494,0.20138714,0.12716001,0.0
184,0.23434991495910065,0.23290645917011585,0.2545741177268437,0.19682586536935776,0.036013484,0.22249833,0.020963013,0.047422826,0.03031519,0.032722592,0.0603652,0.0
185,0.2492709067712755,0.26935716337524057,0.2491888201644241,0.16644880698297315,0.31020838,0.042764097,0.051365912,0.2604884,0.026545793,0.043992937,0.07235041,0.0
187,0.2180028105064419,0.25079403777959697,0.22181787554368346,0.11789945648661593,0.017872185,0.044066906,2.3629556e-05,0.017316997,0.010928333,0.0070607959999999985,0.051540673,0.0
190,0.3029927552299482,0.4153718812494418,0.28317278904959337,0.226046110609846,0.5768996999999999,0.09295741,0.00047948956,0.2631545,0.06698397,0.026078373,0.16633537,0.0
191,0.2434781280994512,0.28846773222673017,0.2591676355228727,0.13284322656605846,0.16972923,0.071266055,0.020936012,0.10351196,0.05097741,0.06392869,0.11459607,0.0
193,0.40920318857455307,0.29154295956633536,0.2938902992613923,0.24437903788435394,0.027062744,0.032728612000000004,0.025184989,0.03491807,0.1917418,0.427053,0.331639,0.0
194,0.3166302195075832,0.3814553883338966,0.34892212049309884,0.14028881355576445,0.044537455,0.049795598,0.07693389,0.027824879,0.15122834,0.27848244,0.27930809999999995,0.0
195,0.2356191595549197,0.2672098732237508,0.22815992928082496,0.2035249204262968,0.10243121,0.0913659,0.031438977,0.009233683,0.08208531,0.20802698,0.22886646,0.0
196,0.6836170152310472,0.7697644353643572,0.7651292069014045,0.8788736151104064,0.99788475,0.8826158000000002,0.9956577,0.9927366,0.9924035,0.9997587,0.9945874,0.8571428571428571
197,0.7434095509052784,0.6706233649442782,0.5501950266891829,0.7532958342054397,0.84254754,0.7119376999999999,0.9999703,0.84502155,0.7335114,0.79594934,0.6871893,0.8571428571428571
198,0.4458917433558149,0.3614393985657994,0.4069513226214752,0.4405932209329236,0.49403957,0.47301134,0.13254502,0.64745885,0.7684065,0.75809026,0.61542296,0.8571428571428571
199,0.7254878373797187,0.7554714541593366,0.7691600838671924,0.9105303995973962,0.9991046,0.93400204,0.99909955,0.98441327,0.9898187,0.99961245,0.9932699,0.8571428571428571
201,0.4104409035102988,0.4261781867584985,0.33136529943136034,0.44793939929864185,0.32027227,0.38814303,0.320518,0.39105225,0.42927462,0.47198626,0.44468775,0.8571428571428571
203,0.7453685248720745,0.6878352843783194,0.6743032113055568,0.8584891073922645,0.8827685,0.9611201,0.9802201,0.96188843,0.94495404,0.96278393,0.8829839,0.8571428571428571
204,0.6012254393828471,0.6141057758611811,0.5128090608953587,0.7095249144834691,0.72732663,0.5106742999999999,0.9610232,0.87309134,0.71175706,0.8115826999999999,0.6900118000000001,0.8571428571428571
205,0.7122942364265666,0.7575229527950732,0.7213383038715669,0.8310339176612839,0.9967817,0.8580357,0.97800016,0.9141898,0.9710108,0.99766004,0.9727479,0.8571428571428571
208,0.6723178932504321,0.6622939545871047,0.7494884300433271,0.7453214396200237,0.9917314,0.95623726,0.99915063,0.9986172,0.925128,0.91064656,0.86652243,0.8571428571428571
209,0.7122942364265666,0.7594708864233765,0.7213383038715669,0.7865283400739276,0.99658763,0.69153935,0.97800016,0.9141898,0.9670068000000002,0.99624497,0.96155655,0.8571428571428571
210,0.7350354880103229,0.765155412154128,0.7276599038718181,0.8360194018858083,0.9989855,0.9428773,0.99930155,0.96946084,0.99125373,0.9997033,0.9938489,0.8571428571428571
211,0.7182817021493897,0.7356153075629839,0.7360913845174549,0.8352579723453568,0.9997593,0.9402592,0.99876535,0.9786939,0.9883981,0.999555,0.99255615,0.8571428571428571
212,0.6927077903482598,0.709083493629451,0.6739664947271511,0.7627906895366329,0.9447229,0.87003165,0.99921745,0.8868687,0.9020161,0.92867804,0.84314096,0.8571428571428571
213,0.2908039218258522,0.2278783435860705,0.27117429187343645,0.2414679153897541,0.08645862,0.1668399,0.43758,0.07457778,0.2814157,0.32835805,0.35656214,0.8571428571428571
215,0.572712915393376,0.4083134093628729,0.4123810770575607,0.3350607344809792,0.50980777,0.7430885,0.83460605,0.81438154,0.7901229999999999,0.87716615,0.6923645,0.8571428571428571
216,0.6995845966957293,0.6590770740580204,0.7254402587037244,0.8232884388839287,0.9992175,0.92134356,0.99425346,0.97493684,0.9901111,0.99968004,0.9940927,0.8571428571428571
218,0.5862906314929981,0.6067606388899749,0.5245248072270108,0.6827184479283203,0.9864111,0.47574544,0.9995785,0.9709738,0.95680195,0.9745048,0.8936851,0.8571428571428571
219,0.7122942364265666,0.7791737322018811,0.7213383038715669,0.889819024969732,0.99542433,0.89744765,0.97800016,0.9141898,0.9710108,0.99766004,0.9727479,0.8571428571428571
