,word2vec_score
91,0.6846929396404178
92,0.6345727949816687
93,0.6154139035437718
94,0.7203547957732915
95,0.4770460757927628
96,0.318204988056157
97,0.704067297464435
98,0.47248350914359005
99,0.4332455340915942
100,0.7425694689677876
101,0.5397667180818543
102,0.2432767218012898
103,0.25524677264199924
104,0.2076396186347722
105,0.36304684498922696
106,0.2076396186347722
107,0.3081548057500306
108,0.26594467595797483
109,0.34995473453946213
110,0.3306270073854801
111,0.26018812924012796
112,0.2530569492784514
113,0.3457245700483237
114,0.2076396186347722
115,0.2076396186347722
116,0.2076396186347722
117,0.4267009611883193
118,0.2076396186347722
119,0.2076396186347722
120,0.3159751822474613
121,0.3813642819659727
122,0.29675020597145707
123,0.36423995440941376
124,0.3286747995117615
125,0.22926605321413204
126,0.24629617014366625
127,0.34576390275679436
128,0.24725895328899802
129,0.27028050733064707
130,0.23354839593483714
131,0.3457245700483237
132,0.295096693791138
133,0.42663783308149794
134,0.2522205457454072
135,0.24340993358586588
136,0.748823393030305
137,0.6374914334022722
138,0.39694714326871033
139,0.7416732070651146
140,0.38910418669518315
141,0.5808914547237627
142,0.6677609154857688
143,0.7604736404455215
144,0.7825998155284715
145,0.7604736404455215
146,0.6927688510593726
147,0.7463409685873128
148,0.6805777544661673
149,0.3484280321312072
150,0.518525211556828
151,0.723112066224827
152,0.652518813528691
153,0.7604736404455215
154,0.7604736404455215
155,0.7403468255014527
156,0.6502819936921771
157,0.589961304231998
158,0.6818798034778958
159,0.7416732070651146
160,0.3821895598849735
161,0.41615867132949613
162,0.54616824666937
163,0.43505961332935417
164,0.7463409685873128
165,0.7270134680192135
166,0.3979048474230557
167,0.3765623846188383
168,0.6694194458160589
169,0.722740523471533
170,0.7038311679570577
171,0.49410322200014817
172,0.7845592662283168
173,0.7512914249901967
174,0.7825439970593151
175,0.35924340248652487
176,0.6437141008519573
177,0.7845592662283168
178,0.26495833533079577
179,0.28242487081164463
180,0.4064460746545751
181,0.2618785134201366
182,0.7460801174505148
183,0.7845592662283168
184,0.41115719558585234
185,0.23253787827870456
186,0.26495833533079577
187,0.733695225621893
188,0.3460751451344879
189,0.4069362708495875
190,0.7845592662283168
191,0.7845592662283168
192,0.26495833533079577
193,0.26495833533079577
194,0.31518764101546554
195,0.32734713682800776
196,0.7825439970593151
197,0.7845592662283168
198,0.3161939323103988
199,0.24284669605456113
200,0.3363811591701979
201,0.7845592662283168
202,0.7845592662283168
203,0.7845592662283168
204,0.7845592662283168
205,0.3396869484817653
206,0.4083007958151419
207,0.7845592662283168
208,0.3821423114535307
209,0.2780358326468562
210,0.2485903661431788
211,0.3499811844443455
212,0.2677830434364246
213,0.33624582018543225
214,0.4766647915059282
215,0.3328267909822749
216,0.23992477727457265
217,0.23747697399794587
218,0.7045386624987154
219,0.24279107274612022
220,0.7045386624987154
221,0.37258173546248063
222,0.30228687266469345
223,0.4430279385532837
224,0.3500260404042078
225,0.6224039800149763
226,0.28306219123134585
227,0.5941569749194807
228,0.23992477727457265
229,0.422965972736603
230,0.5572870950126323
231,0.39305236788603637
232,0.29469486353263685
233,0.24857145311206566
234,0.4742565021982153
235,0.3089000617723684
236,0.3555689095396065
237,0.2902621050016931
238,0.7045386624987154
239,0.573701877417998
240,0.30319174724519443
241,0.2111152738606914
242,0.3170840838442208
243,0.6091482604587812
244,0.264504575556494
245,0.3843030346363437
246,0.43692295724101154
247,0.5239715417954642
248,0.460415490877751
249,0.5964269896984986
250,0.43692295724101154
251,0.43692295724101154
252,0.3429115812154139
253,0.43692295724101154
254,0.34720756232124855
255,0.26968997189834154
256,0.629241216141392
257,0.32240651597814046
258,0.3963234398986827
259,0.43692295724101154
260,0.24703645291830814
261,0.26592816224272287
262,0.32240651597814046
263,0.3327355727633507
264,0.624876845378567
265,0.41574097387252584
266,0.43692295724101154
267,0.2533067705410329
268,0.31259883379322795
269,0.460415490877751
270,0.43692295724101154
271,0.43692295724101154
272,0.2622978624238467
273,0.4415109468277786
274,0.3552149232076437
275,0.2616127760055515
276,0.34290111320650773
277,0.44347104290985423
278,0.27961945185124815
279,0.22857530284721017
280,0.3334816174460349
281,0.3918316563108578
282,0.28829369876974087
283,0.34290111320650773
284,0.2676901336000267
285,0.6242884764855176
286,0.35868492675571756
287,0.2735497479244051
288,0.21587546603193947
289,0.2959612529108281
290,0.27491234630366745
291,0.2739476996442657
292,0.2689122478742278
293,0.26678532343580197
294,0.5476345920331993
295,0.23594087699147864
296,0.25571784994416846
297,0.38796375202953703
298,0.24126266548959602
299,0.5773519015101246
300,0.5871932215980353
301,0.5229371522321878
302,0.2611063122689291
303,0.21501695700260157
304,0.3235945521393869
305,0.3235945521393869
306,0.2877621541898413
307,0.24046204399762927
308,0.2374221329509961
309,0.31104154565238673
310,0.3122508382905747
311,0.2479477611975865
312,0.2744907354318741
313,0.227816709016178
314,0.23677777327818683
315,0.2333680217328487
316,0.32318200861373547
317,0.3235945521393869
318,0.29202222373335845
319,0.3235945521393869
320,0.24759857321149922
321,0.45324374948492546
322,0.26976878300743323
323,0.45324374948492546
324,0.31137817462862005
325,0.3801533175888277
326,0.33726429319036744
327,0.22504202798071593
328,0.2674458253504287
329,0.3060548697492686
330,0.2854508978040015
331,0.4201122020605147
332,0.2509559999991198
333,0.29579316485159124
334,0.4902838560609807
335,0.26944576693567657
336,0.26418295642310147
337,0.5378560002970063
338,0.32006068287150236
339,0.3508331749583856
340,0.2202229740108272
341,0.4405299563549391
342,0.500180603901629
343,0.30700916177343124
344,0.2760825855088369
345,0.3025483155079015
346,0.2140300894689096
347,0.29545290025822685
348,0.26634781111882216
349,0.2140300894689096
350,0.2140300894689096
351,0.29545290025822685
352,0.25851615313377246
353,0.3309018332039925
354,0.61211129827952
355,0.2923880884807625
356,0.5231606857607678
357,0.2657778493020406
358,0.29545290025822685
359,0.27550948480352466
360,0.29545290025822685
361,0.5633657458088528
362,0.4341809135693345
363,0.26634781111882216
364,0.2140300894689096
365,0.29545290025822685
366,0.2747171478837601
367,0.28197052501156156
368,0.36599610521168235
369,0.3777458630617253
370,0.2140300894689096
371,0.2140300894689096
372,0.2140300894689096
373,0.2140300894689096
374,0.39892401401979566
375,0.665967213001976
376,0.3777458630617253
377,0.3777458630617253
378,0.29545290025822685
379,0.28197052501156156
380,0.46175675468145866
381,0.6267386275741507
382,0.6308008410566927
383,0.3012761438025021
384,0.37913647249660054
385,0.6529603314017877
386,0.719445425873852
387,0.719445425873852
388,0.5175450268530465
389,0.3410220435114232
390,0.2805807398727306
391,0.734020963480803
392,0.6138263089602451
393,0.6373196432276131
394,0.7068047931940395
395,0.6968620831028247
396,0.31143278483165987
397,0.5782124741040505
398,0.7106770757912655
399,0.64568858607413
400,0.3410220435114232
401,0.4519258052071978
402,0.6968620831028247
403,0.719445425873852
404,0.3410220435114232
405,0.3410220435114232
406,0.719445425873852
407,0.3410220435114232
408,0.7213798254247696
409,0.613218291120228
410,0.7234473796464911
411,0.734020963480803
412,0.5110381669244385
413,0.33512219023520995
414,0.7685011534131889
415,0.2923010628686396
416,0.7011164023268986
417,0.734020963480803
418,0.29209252270952746
419,0.24816001353301384
420,0.391408343982509
421,0.28631834035956716
422,0.25379753727275156
423,0.3087202256909468
424,0.6182043768287762
425,0.4203666822565754
426,0.2633268165899626
427,0.33498615886661715
428,0.25957325148792876
429,0.3665683435532533
430,0.5376977897118105
431,0.24108712834883117
432,0.29899978771864927
433,0.3244594240231321
434,0.7685011534131889
435,0.22838145988108333
436,0.21882479766557306
437,0.5475652414540941
438,0.23360934847677273
439,0.22898417755654502
440,0.23258466489301025
441,0.38112978789751084
442,0.26313095344037657
443,0.39348838342142906
444,0.3657412295412545
445,0.5582652123496957
446,0.5016645209068442
447,0.19968320522779287
448,0.5963314945438952
449,0.713523060601878
450,0.28848251351826476
451,0.4771540678425209
452,0.750841661833403
453,0.2333778563361272
454,0.6812404503228482
455,0.699934020250909
456,0.7075702452059057
457,0.5997481750245447
458,0.7573431360462022
459,0.6818179834459805
460,0.7515086531762142
461,0.4245527990334138
462,0.6935844634308157
463,0.2550061220520722
464,0.22893911829691937
465,0.2449619438850638
466,0.5228055703797876
467,0.42124543654497676
468,0.664340438633711
469,0.2793465654274215
470,0.6287723804553308
471,0.6247803489539112
472,0.5816064517278609
473,0.5646772169189047
474,0.5963314945438952
475,0.4932758857462118
476,0.2943820167679495
477,0.450637370987077
478,0.5485967736770285
479,0.24461678730698008
480,0.5963314945438952
481,0.36079944486012855
482,0.28347956542190805
483,0.7410247210156968
484,0.2987297227665616
485,0.27980030961249885
486,0.24927962694881717
487,0.4082810001210005
488,0.3989568175294157
489,0.701676380023516
490,0.7691931266106703
491,0.7691931266106703
492,0.7691931266106703
493,0.6540779402267152
494,0.5670165047155197
495,0.7691931266106703
496,0.2644470873366913
497,0.24927962694881717
498,0.3361482080064765
499,0.7691931266106703
500,0.7691931266106703
501,0.3250929194102657
502,0.45252742999388706
503,0.39126662276447743
504,0.7691931266106703
505,0.7691931266106703
506,0.7691931266106703
507,0.2903283810531656
508,0.7691931266106703
509,0.2729031801164038
510,0.7691931266106703
511,0.7691931266106703
512,0.7691931266106703
513,0.5158570399847339
514,0.7691931266106703
515,0.4032127698755096
516,0.7691931266106703
517,0.3164693661715103
518,0.2755715199121903
519,0.4367908899783841
520,0.30722682683065217
521,0.33106634751474534
522,0.2330438980121789
523,0.2659616105870811
524,0.4528406240806948
525,0.26653079418262304
526,0.25734995912179964
527,0.5097874202696449
528,0.3448028742002337
529,0.3066885149564813
530,0.22344048750893558
531,0.31684769937536494
532,0.26653079418262304
533,0.5296511522816874
534,0.3390458062466326
535,0.4821456168155094
536,0.4369266090963017
537,0.2576095779584878
538,0.37768288535721417
539,0.252329469904073
540,0.29899457679657243
541,0.26636965856415834
542,0.26111913845918067
543,0.3414187558735962
544,0.6930419912035333
545,0.49561173830196
546,0.33916609710892154
547,0.31618341925673804
548,0.4452250696808376
549,0.26509945780006666
550,0.2265133037588906
551,0.23918192409060257
552,0.4857668110517695
553,0.29353290033128326
554,0.26271345288957226
555,0.262918873130009
556,0.5302555668133322
557,0.337098900165169
558,0.2655883037255528
559,0.25658428309546244
560,0.29257905407109297
561,0.2510619735152359
562,0.25046064023609504
563,0.46661552361465064
564,0.30586700623970814
565,0.3600397216532696
566,0.24291530593167793
567,0.3203743826838116
568,0.3396774390188623
569,0.31618341925673804
570,0.2532606939256127
571,0.33808166149261604
572,0.25227034121421626
573,0.6790777878098868
574,0.3358262844564138
575,0.4437314274089482
576,0.6338367144395198
577,0.5317335026068843
578,0.530840897475989
579,0.6245576957147931
580,0.5738172466400938
581,0.5712257053334655
582,0.4825296648556119
583,0.35122626682302827
584,0.6338367144395198
585,0.6307104309186278
586,0.597404660872883
587,0.6527126923595186
588,0.6488073664587825
589,0.5014058185147076
590,0.5938311612854296
591,0.6527126923595186
592,0.6338367144395198
593,0.6064948639592391
594,0.3673952895580321
595,0.3072243813162265
596,0.6051588415601821
597,0.3358262844564138
598,0.4570850762389287
599,0.5601563759970054
600,0.39614377767528025
601,0.6338367144395198
602,0.6269487788383782
603,0.6338367144395198
604,0.6338367144395198
605,0.38711711001368765
606,0.6338367144395198
607,0.5601563759970054
608,0.6338367144395198
609,0.3630420764056552
610,0.4707008708544704
611,0.5578956549498593
612,0.5792061481073165
613,0.3673971898721318
614,0.5599458254670479
615,0.3402650429360358
616,0.6327370987140021
617,0.6761080752023737
618,0.3559049531605922
619,0.38625886281996347
620,0.49011529434903967
621,0.40299866702922804
622,0.5610853073166195
623,0.5761525470045221
624,0.4707008708544704
625,0.451120897794285
626,0.5723510058059162
627,0.42840550435233454
628,0.5535425419997713
629,0.25484727477190133
630,0.4707008708544704
631,0.3315970601637507
632,0.5515624794956904
633,0.5599458254670479
634,0.4707008708544704
635,0.5599458254670479
636,0.4045694397619032
637,0.6524919616781266
638,0.5983488211119046
639,0.6547094787960945
640,0.2599515861218725
641,0.2633661522155172
642,0.26281204892300364
643,0.2765230372728434
644,0.46879374255658196
645,0.22123252385097078
646,0.33054956912505384
647,0.5583158078956222
648,0.36285738317242755
649,0.4739255865734801
650,0.4568189063311342
651,0.4466622439598984
652,0.21383705827789717
653,0.7580862157330227
654,0.6387288949798711
655,0.25021311797190393
656,0.2272521132052038
657,0.2573284348825179
658,0.5184000142163974
659,0.28864326135981755
660,0.28249380903066423
661,0.3299216922852534
662,0.23539636176270204
663,0.23039643767510926
664,0.2984806629004061
665,0.21692691682249646
666,0.23371897477773623
667,0.28621302805571835
668,0.2668719650263842
669,0.7542649384214377
670,0.3823506671992058
671,0.3274310054515614
672,0.2656791687132011
673,0.3289696299759989
674,0.3119872966306877
675,0.287754224203972
676,0.30221104834761564
677,0.3144699916671054
678,0.3507013872336347
679,0.32230901504100096
680,0.39080098459010515
681,0.28858861183896095
682,0.26945841458147707
683,0.26945841458147707
684,0.21270121147430307
685,0.24390598205063913
686,0.2801250562554102
687,0.3823909228696395
688,0.39290105943398207
689,0.2646507966448462
690,0.25341469426188834
691,0.3074158066997078
692,0.4007662747122236
693,0.28596486857770287
694,0.2912494472754071
695,0.2694192163686977
696,0.39862357378956503
697,0.33244376046102986
698,0.28925291004851983
699,0.3918065149374837
700,0.3670484494602255
701,0.3746217544705931
702,0.25304631855201576
703,0.27960569278594716
704,0.2500914289485897
705,0.23670006335331378
706,0.21463993196008518
707,0.3371896476691795
708,0.40151542073879865
709,0.25609584379824196
710,0.2723490626210108
711,0.2564536505782308
712,0.2763547763281223
713,0.30899560509426616
714,0.2580812128136839
715,0.25604357605072725
716,0.3364544927316518
717,0.29376965636855557
718,0.24148438495194274
719,0.4230073149229252
720,0.2824877552710829
721,0.2548267869694561
722,0.2821179532807235
723,0.25221433100701074
724,0.2872649119878814
725,0.28196177349058776
726,0.21480198630746755
727,0.23750059702138002
728,0.5046690710767561
729,0.23046386696988802
730,0.23971723117569269
731,0.3343892234046881
732,0.23258385579625313
733,0.4058517918663333
734,0.21644003440683046
735,0.43487023959582977
736,0.2389181940146984
737,0.25463841910326773
738,0.2405975954181106
739,0.2750359814940762
740,0.25933166070468816
741,0.26103710010684145
742,0.2292346734996889
743,0.27021495476126406
744,0.502567487159388
745,0.29156568299210794
746,0.2359605854638745
747,0.30184789558724395
748,0.4257773535267857
749,0.2519408514139857
750,0.24324698802007766
751,0.2451295836040152
752,0.42272860669531837
753,0.2877992709557816
754,0.22962535386170196
755,0.22171960855083622
756,0.2780487645261108
757,0.327195303383241
758,0.37697840168388025
759,0.2502931521875185
760,0.38820993734218123
761,0.24386132361146448
762,0.34836828903463574
763,0.333316148603553
764,0.2268457234803008
765,0.28623877947285725
766,0.2963055774307652
767,0.3671641328217564
768,0.3231840781009129
769,0.36059817983139497
770,0.3008236475853092
771,0.28028405635755194
772,0.2939716561714415
773,0.24256166971815585
774,0.3699775084660487
775,0.5971430801339029
776,0.23718417885818016
777,0.3318669673485599
778,0.2948712128098017
779,0.21827695336269565
780,0.2386652660222422
781,0.33957975637570237
782,0.30141904474995823
783,0.36928478255998004
784,0.26302202547741466
785,0.2612743814927886
786,0.2845437471775928
787,0.4074330846607813
788,0.34678087906652977
789,0.3934809870706892
790,0.24374324384216095
791,0.25709592050108754
792,0.46425389702186914
793,0.28501172922175655
794,0.3015219784686046
795,0.34678087906652977
796,0.24445596779687656
797,0.383248349232835
798,0.3337011026253674
799,0.35213363404297715
800,0.3312308330496391
801,0.3984360534080502
802,0.23975934981911431
803,0.24875716136084303
804,0.3133186697318472
805,0.4682853555927206
806,0.2923429880965842
807,0.25839026037283785
808,0.6509074109674675
809,0.5020684245222935
810,0.27938727658545376
811,0.2829719138154408
812,0.3365213844428899
813,0.2930859958649705
814,0.3031216376142257
815,0.23674948684118596
816,0.2637827890106185
817,0.30367969382629506
818,0.22421420341214385
819,0.348410716550672
820,0.28232005809528743
821,0.5787218968830754
822,0.3500021265525128
823,0.3721599449090182
824,0.25564822600244475
825,0.24168178608936192
826,0.35307207014922637
827,0.3351050337726634
828,0.3337227514939129
829,0.297288573223781
830,0.25549322849193146
831,0.32317320135596134
832,0.25705853487642255
833,0.3382217008030408
834,0.37394473052895544
835,0.23648654451844336
836,0.394238693216651
837,0.3304239881762961
838,0.24800470539178363
839,0.2510827727635486
840,0.26858182528310953
841,0.28334317879701415
842,0.44975880603595203
843,0.4767140780913845
844,0.30107955196543984
845,0.30856235367034957
846,0.2931114809414158
847,0.2347373112142722
848,0.3448315299156811
849,0.4221508783272571
850,0.2627847695247942
851,0.3136141502717106
852,0.2140701634060151
853,0.3073228781244927
854,0.28774862543628366
855,0.35817784661460605
856,0.28835095641381026
857,0.39835262238491576
858,0.3202932719990497
859,0.19714518185660035
860,0.3209212701644182
861,0.2198597253721394
862,0.2918039467849506
863,0.3183869710427524
864,0.2442148205233483
865,0.2812585626776526
866,0.2660895653020332
867,0.2586689447373348
868,0.26598633603308974
869,0.24399074854216557
870,0.4915137710596138
871,0.42368991058686756
872,0.24759765601499611
873,0.3995017007163151
874,0.3224359750159715
875,0.5804925580453397
876,0.3347211924626383
877,0.24143576324127994
878,0.3082452476557117
879,0.2424600844028892
880,0.29185255336696764
881,0.3389532103038231
882,0.4085806636434362
883,0.23474849261869313
884,0.32051683096583605
885,0.2663500385844144
886,0.39375036252166135
887,0.23289901535813975
888,0.268234056575544
889,0.2782146360525255
890,0.24540749416093174
891,0.3046163321595337
892,0.2887771101465336
893,0.24117060512627891
894,0.46144800564271976
895,0.47739424701178795
896,0.25279452803983365
897,0.21542892429047306
898,0.3144738784007985
899,0.22301056123309904
900,0.29182217754673045
901,0.24541973048163665
902,0.31122485845235015
903,0.32847151419511417
904,0.3046120706439027
905,0.3020682139686535
906,0.250092265999043
907,0.27292298071519616
908,0.36883823815769246
909,0.3282951087775028
910,0.28165939866057016
911,0.3540718270866109
912,0.25285924319489206
913,0.26434251256640107
914,0.28679260611815216
915,0.44946353856952215
916,0.340921248371444
917,0.2493443986780529
918,0.29966838694354364
919,0.23291451448627348
920,0.2340141170114051
921,0.2398733806093359
922,0.2713788879837109
923,0.2577922905544526
924,0.24795846008493766
925,0.2058982259770093
926,0.39795021392724317
927,0.4390943956360555
928,0.26257762096248277
929,0.47236656152583995
930,0.23293355513320613
931,0.2686584373029015
932,0.47933490047790855
933,0.2868253640462962
934,0.2493182151562762
935,0.2488942751418793
936,0.2616625732837255
937,0.2553434431230336
938,0.3080538845710071
939,0.3667115969411408
940,0.2910701121207183
941,0.2682772212689445
942,0.26902504645956105
943,0.34601471210171286
944,0.22720322928990405
945,0.24585642565737106
946,0.2539921058459115
947,0.30349153511244215
948,0.2794139003603882
949,0.37141649274125593
950,0.220433176430434
951,0.360540558733226
952,0.2223384661372168
953,0.2223384661372168
954,0.3063934545600796
955,0.22847030475937752
956,0.29558601530150425
957,0.21874493498915948
958,0.21874493498915948
959,0.23789068410218625
960,0.2968311502070401
961,0.2750395094938959
962,0.2223384661372168
963,0.22631617960388567
964,0.23892928080691694
965,0.22960806058792965
966,0.22739717837414825
967,0.223377765494683
968,0.20980547448660075
969,0.22538061253823286
970,0.22631617960388567
971,0.23892928080691694
972,0.21874493498915948
973,0.21788186459046752
974,0.22538061253823286
975,0.24601528157301447
976,0.24849222037095794
977,0.22538061253823286
978,0.2208639168687566
979,0.2649766822166499
980,0.21874493498915948
981,0.22538061253823286
982,0.23420267077283174
983,0.22739717837414825
984,0.2811103513273858
985,0.24738872247753307
986,0.2590918417401517
987,0.2852751576538667
988,0.43790349864062456
989,0.2557491386889797
990,0.22717496992868086
991,0.48524323058227087
992,0.2212010961380854
993,0.2577685432036537
994,0.29565799407085624
995,0.21221155772401668
996,0.26132160966021456
997,0.23666360298441974
998,0.2430895439983733
999,0.22229373234988437
1000,0.2860386488453422
1001,0.2362617957318857
1002,0.26223995430084757
1003,0.2583650524839754
1004,0.2730912352047562
1005,0.29420513319662334
1006,0.2444124268323275
1007,0.2715625867725511
1008,0.22330031226105848
1009,0.21092630577768573
1010,0.25353267599208273
1011,0.2398566955883795
1012,0.24442392946328778
1013,0.20679906368203366
1014,0.3135841077186837
1015,0.5140147596037336
1016,0.25444894653147826
1017,0.2904230413623825
1018,0.395223653393265
1019,0.21041561843188514
1020,0.327289102723169
1021,0.2405011476537256
1022,0.22088466556183062
1023,0.26979499538129303
1024,0.2728462437818481
1025,0.29230046523520387
1026,0.46455161279472373
1027,0.2709831585559771
1028,0.23711028292920008
1029,0.3522852434472291
1030,0.22044415878698453
1031,0.2599119156692882
1032,0.25862563896113827
1033,0.24356592163338578
1034,0.25473577755505633
1035,0.31366964491210436
1036,0.3446928700505693
1037,0.3561297112859353
1038,0.2709831585559771
1039,0.26710977359279875
1040,0.27331437241290807
1041,0.2538931545717382
1042,0.20736764521703122
1043,0.2845897759828903
1044,0.29771975117665467
1045,0.22088466556183062
1046,0.24910641186770008
1047,0.3364793233770156
1048,0.28059546618984516
1049,0.292400962368932
1050,0.28701362510168266
1051,0.22586966397441852
1052,0.2362743989155832
1053,0.24251881875664044
1054,0.30064061458244656
1055,0.2289097406110825
1056,0.26179852832581363
1057,0.31228545048249934
1058,0.25004605154351256
1059,0.35766561259021346
1060,0.387394547140335
1061,0.5817293666208431
1062,0.29934526597820044
1063,0.635615278748589
1064,0.6251062941663048
1065,0.2761536044448099
1066,0.3131861728584896
1067,0.2779457241445301
1068,0.3253698387566373
1069,0.30937621654844477
1070,0.7080090521617987
1071,0.34121119899558466
1072,0.21302930696938743
1073,0.6200629666038621
1074,0.26987747321345507
1075,0.7080090521617987
1076,0.6378138125628386
1077,0.429761315353149
1078,0.3547597868583375
1079,0.3754559259879517
1080,0.31474976683029593
1081,0.3256382291888916
1082,0.46892900356199163
1083,0.640949769421137
1084,0.2852667296751258
1085,0.5664493838004334
1086,0.33919281627782494
1087,0.32494833194402584
1088,0.5771915695316638
1089,0.6599503774136233
1090,0.6251062941663048
1091,0.23898886867410404
1092,0.3185038858666123
1093,0.28814051598290324
1094,0.2897986540229341
1095,0.6094546107118928
1096,0.5883959694157008
1097,0.3061902913942493
1098,0.35071886444799205
1099,0.630478344670965
1100,0.5318208824785637
1101,0.6878179324497734
1102,0.5906223109026428
1103,0.7315266383072914
1104,0.47952289058949826
1105,0.34626298841142666
1106,0.2851443921405519
1107,0.6010930941062322
1108,0.3355962943346419
1109,0.34626298841142666
1110,0.6388236838978123
1111,0.5672450890091911
1112,0.2531016925141313
1113,0.35006223575962864
1114,0.279274381895827
1115,0.3008826106619718
1116,0.6714083854429119
1117,0.2941568996840547
1118,0.2921054527694039
1119,0.5442203264262158
1120,0.6903394723722125
1121,0.562195493936375
1122,0.2701925260481014
1123,0.24212956885373757
1124,0.6314492816933132
1125,0.3788877914364418
1126,0.40900453611255116
1127,0.5689817838732124
1128,0.5300963621560044
1129,0.40184505207110777
1130,0.3436813854405315
1131,0.6912916926963227
1132,0.5788011643630094
1133,0.5643752424880745
1134,0.7656635274675567
1135,0.7105274786840633
1136,0.6400256414138381
1137,0.6336413684087437
1138,0.6173121102063333
1139,0.7005706281998012
1140,0.6896769892083505
1141,0.4965056779413962
1142,0.5643752424880745
1143,0.7393120859471891
1144,0.7359431209827239
1145,0.7359431209827239
1146,0.7359431209827239
1147,0.7359431209827239
1148,0.6791098531016316
1149,0.6436203500935992
1150,0.6974430171967071
1151,0.7359431209827239
1152,0.7334935536883418
1153,0.6761775223556181
1154,0.6299889453657906
1155,0.48957613226746427
1156,0.7656635274675567
1157,0.34620650601250236
1158,0.6843040597362654
1159,0.7359431209827239
1160,0.27581197654845563
1161,0.6075108134189515
1162,0.650383299864236
1163,0.6641938020067649
1164,0.48832115004706056
1165,0.7316243873203835
1166,0.4972541194032797
1167,0.35125084894842445
1168,0.7162242998413828
1169,0.650446463372622
1170,0.7526665335375281
1171,0.5703371698034055
1172,0.4680548464108858
1173,0.7526665335375281
1174,0.26182985263807507
1175,0.7443123628658345
1176,0.7526665335375281
1177,0.6878798014415767
1178,0.2471715153861692
1179,0.7526665335375281
1180,0.7526665335375281
1181,0.6542502626489026
1182,0.7085437220248574
1183,0.6523127982932159
1184,0.7526665335375281
1185,0.7526665335375281
1186,0.48832115004706056
1187,0.5703371698034055
1188,0.6336940228352226
1189,0.7305882505847581
1190,0.43334130946786364
1191,0.7526665335375281
1192,0.4711901024075349
1193,0.27581197654845563
1194,0.6273729200821958
1195,0.4944851476544465
1196,0.6037768017106884
1197,0.3320719737495659
1198,0.41143254375573146
1199,0.6168313632642428
1200,0.35403233721027877
1201,0.6570290738268983
1202,0.5790397124419221
1203,0.2533405684349822
1204,0.29112382683839455
1205,0.7500957570118628
1206,0.4780916586325913
1207,0.4375893304723267
1208,0.45468472537450716
1209,0.7356344262174664
1210,0.3403667554623193
1211,0.5777380887016315
1212,0.3149373927509641
1213,0.6461613605094113
1214,0.5966347352326371
1215,0.4868503963172839
1216,0.5737911538220992
1217,0.38161742611857974
1218,0.5784883087117467
1219,0.47609770973593213
1220,0.6099133741415343
1221,0.3258347264425132
1222,0.7591201798455643
1223,0.4284084080166646
1224,0.46162251358715967
1225,0.3535932236692465
1226,0.47627818180975207
1227,0.6504729384594027
1228,0.45588437107598684
1229,0.5947615901455097
1230,0.4976213422993577
1231,0.7408403932349804
1232,0.4976213422993577
1233,0.7183403111024689
1234,0.6341545545284737
1235,0.6109649479839554
1236,0.673229279784431
1237,0.6439346506782833
1238,0.27320158513852016
1239,0.6335551404325138
1240,0.5418675147710886
1241,0.341555753873778
1242,0.6740142270256653
1243,0.7169365399797456
1244,0.6519994632087149
1245,0.6601152739766017
1246,0.2911443118440889
1247,0.4760493878828228
1248,0.7213041436652718
1249,0.5915463412097739
1250,0.3915068128463526
1251,0.6740142270256653
1252,0.6010692688435467
1253,0.45805461810746567
1254,0.6022426852798995
