,0
408,0.8696353
409,0.8884051
410,0.1284592
411,0.508155
412,0.9594463
413,0.19021413
414,0.2086226
415,0.6576939
416,0.35725254
417,0.084810264
418,0.15881422
419,0.37995812
420,0.093268216
421,0.49596187
422,0.3931513
423,0.29119536
424,0.10297334
425,0.123357125
426,0.09497247
427,0.05611415
428,0.93658334
429,0.7098078
430,0.26716188
431,0.13874319
432,0.85682875
433,0.90669405
434,0.78070354
435,0.22846346
436,0.5095048
437,0.90160114
438,0.42567652
439,0.06046921
440,0.17992978
441,0.6348036
442,0.27035308
443,0.95182425
444,0.8679584
445,0.15651739
446,0.036783267
447,0.23936026
448,0.062234357
449,0.70752746
450,0.30690476
451,0.953647
452,0.8440433
453,0.18712275
454,0.07705202
455,0.04548156
456,0.2166786
457,0.074754395
458,0.96827835
459,0.33383647
460,0.25533772
461,0.18493302
462,0.05097353
463,0.6047259
464,0.13155529
465,0.48247436
466,0.0519904
467,0.6020585
468,0.3390693
469,0.39557403
470,0.2700014
471,0.03020094
472,0.87562704
473,0.97347146
474,0.21476081
475,0.24210553
476,0.93320906
477,0.68383694
478,0.9547164
479,0.55803126
480,0.025106303
481,0.120385885
482,0.73622185
483,0.297276
484,0.8298269
485,0.9712204
486,0.14679511
487,0.50196064
488,0.43916324
489,0.07230767
490,0.02493018
491,0.49749124
492,0.9816118
493,0.09650606
494,0.2800195
495,0.67764896
496,0.17242992
497,0.13107668
498,0.06658889
499,0.9509783
500,0.8155847
501,0.20678204
502,0.19654597
503,0.43773308
504,0.2246325
505,0.05993946
506,0.91172487
507,0.6584577
508,0.09992209
509,0.059662618
510,0.10742213
511,0.10042431
512,0.059069328
513,0.7403799
514,0.19779968
515,0.2726419
516,0.43481573
517,0.3044482
518,0.96358085
519,0.52129406
520,0.105283126
521,0.39404818
522,0.20764148
523,0.9536251
524,0.78998184
525,0.863856
526,0.4046721
527,0.9331707
528,0.79686725
529,0.037000537
530,0.87565
531,0.06125231
532,0.3459883
533,0.051910624
534,0.9762782
535,0.05551215
536,0.44130138
537,0.37615943
538,0.14909765
539,0.17579038
540,0.07025257
541,0.11501201
542,0.662731
543,0.17337804
544,0.2642837
545,0.64635885
546,0.3075771
547,0.07014211
548,0.07012028
549,0.2937117
550,0.580168
551,0.32057494
552,0.6321802
553,0.6028496
554,0.14844222
555,0.09195137
556,0.35662654
557,0.087660715
558,0.21245366
559,0.06599707
560,0.21392994
561,0.102258556
562,0.28260198
563,0.8584634
564,0.13288988
565,0.17215356
566,0.33161286
567,0.89091283
568,0.10353584
569,0.117247626
570,0.6630896
571,0.7872769
572,0.33085224
573,0.47516638
574,0.08774902
575,0.95447415
576,0.31008747
577,0.9633243
578,0.025285808
579,0.23728974
580,0.13596432
581,0.47809184
582,0.97820413
583,0.96060556
584,0.43433324
585,0.06509929
586,0.10859662
587,0.16163293
588,0.98619694
589,0.16869973
590,0.2869602
591,0.53031695
592,0.3207226
593,0.96358085
594,0.9127722
595,0.17043981
596,0.116979234
597,0.6375788
598,0.22741935
599,0.9336959
600,0.13550445
601,0.29229018
602,0.04388019
603,0.25629792
604,0.20419462
605,0.7651167
606,0.69618076
607,0.032939997
608,0.93905205
609,0.8748877
610,0.21941368
611,0.50475746
612,0.7371702
613,0.22052749
614,0.1135676
615,0.22052749
616,0.3331073
617,0.43954808
618,0.1349926
619,0.6111948
620,0.69042903
621,0.5663458
622,0.3040528
623,0.4902382
624,0.27366668
625,0.09695697
626,0.98658353
627,0.22240213
628,0.79509723
629,0.36129618
630,0.9708471
631,0.5582033
632,0.06296487
633,0.03912248
634,0.26878905
635,0.3013892
636,0.16945244
637,0.37485766
638,0.8998218
639,0.057675608
640,0.19592874
641,0.4844539
642,0.28322104
643,0.8751598
644,0.76333207
645,0.17127885
646,0.47708297
647,0.49870068
648,0.8555204
649,0.15583922
650,0.06541773
651,0.48498186
652,0.65090173
653,0.9565647
654,0.16138966
655,0.13928217
656,0.36437982
657,0.9002239
658,0.6062373
659,0.1964963
660,0.12765238
661,0.29347017
662,0.47775263
663,0.38339573
664,0.4814487
665,0.61682004
666,0.9851127
667,0.7657254
668,0.51541626
669,0.94424105
670,0.62068236
671,0.50503546
672,0.81743056
673,0.94723487
674,0.84568566
675,0.82890475
676,0.024591262
677,0.26253274
678,0.07996814
679,0.44180486
680,0.43820128
681,0.65524167
682,0.11349767
683,0.97349256
684,0.24267863
685,0.1874149
686,0.39329803
687,0.41526896
688,0.3925979
689,0.43123606
690,0.42739585
691,0.22877334
692,0.75520414
693,0.14799139
694,0.14080356
695,0.15056145
696,0.24647745
697,0.08971799
698,0.40807664
699,0.7679004
700,0.6486358
701,0.8646989
702,0.12879084
703,0.9700814
704,0.59577465
705,0.86883986
706,0.058516495
707,0.41124418
708,0.9686166
709,0.1848505
710,0.5792947
711,0.24117827
712,0.9922367
713,0.48279682
714,0.27449134
715,0.22163767
716,0.95451957
717,0.28668734
718,0.21754928
719,0.47837892
720,0.20354927
721,0.38870615
722,0.27854678
723,0.9914171
724,0.19446835
725,0.9643426
726,0.14986733
727,0.85425943
728,0.039605916
729,0.7455035
730,0.04693993
731,0.9773934
732,0.18505916
733,0.87871677
734,0.0673544
735,0.31670514
736,0.4215364
737,0.95143247
738,0.71291494
739,0.6697964
740,0.30669463
741,0.15459014
742,0.9712204
743,0.49275535
744,0.6895611
745,0.41903785
746,0.738404
747,0.24891882
748,0.96763915
749,0.25267643
750,0.37627834
751,0.49008211
752,0.92980546
753,0.9232222
754,0.16131632
755,0.35142672
756,0.3121301
757,0.3280924
758,0.08365352
759,0.38489622
760,0.11999681
761,0.7716312
762,0.45111102
763,0.1761556
764,0.117773555
765,0.47697884
766,0.05535852
767,0.159508
768,0.71657294
769,0.4710119
770,0.0626751
771,0.6803199
772,0.082708955
773,0.5282611
774,0.13908473
775,0.45103434
776,0.11970266
777,0.91260076
778,0.6046166
779,0.9910936
780,0.14496674
781,0.05387854
782,0.15574524
783,0.2250047
784,0.9783214
785,0.795801
786,0.99249744
787,0.45455968
788,0.737624
789,0.20655963
790,0.8786643
791,0.3296316
792,0.10411121
793,0.11748843
794,0.9620878
795,0.89006066
796,0.18255532
797,0.2276951
798,0.66108775
799,0.9693117
800,0.24534538
801,0.12178406
802,0.9678458
803,0.604614
804,0.9620878
805,0.3582027
806,0.24197887
807,0.07371846
808,0.016884714
809,0.21392994
810,0.33829036
811,0.3243116
812,0.40198705
813,0.029061014
814,0.077957824
815,0.71301377
816,0.04548156
817,0.96456593
818,0.10609056
819,0.29591656
820,0.1308401
821,0.58946747
822,0.12736626
823,0.370077
824,0.048531476
825,0.044719834
826,0.978087
827,0.3398715
828,0.50589734
829,0.520499
830,0.18902957
831,0.9917476
832,0.08384111
833,0.3864576
834,0.27733332
835,0.37883648
836,0.15723228
837,0.36769795
838,0.18217246
839,0.5134193
840,0.78629583
841,0.66503066
842,0.9551029
843,0.1924972
844,0.43965828
845,0.41537336
846,0.4343158
847,0.07051187
848,0.24584152
849,0.2457747
850,0.91713846
851,0.2789376
852,0.25267643
853,0.2543397
854,0.22640643
855,0.098115705
856,0.43731865
857,0.9712204
858,0.20553277
859,0.76137036
860,0.16878217
861,0.36736906
862,0.028926106
863,0.29119536
864,0.062359568
865,0.6098366
866,0.70355904
867,0.16131632
868,0.19547819
869,0.06577489
870,0.034884024
871,0.22734025
872,0.18025067
873,0.31898272
874,0.28706846
875,0.97751355
876,0.08968881
877,0.50627106
878,0.48749
879,0.8143241
880,0.10067011
881,0.19573171
882,0.2851589
883,0.5158611
884,0.11792086
885,0.8164654
886,0.6572339
887,0.41775337
888,0.9811927
889,0.06186438
890,0.06846479
891,0.642898
892,0.10016229
893,0.15575299
894,0.3918426
895,0.9791326
896,0.34760684
897,0.10029891
898,0.090187185
899,0.1839364
900,0.6135799
901,0.98658353
902,0.66108406
903,0.6630295
904,0.57288885
905,0.093598016
906,0.96662503
907,0.14221217
908,0.92958486
909,0.89679
910,0.088506974
911,0.09550437
912,0.11132508
913,0.8445633
914,0.98181665
915,0.135997
916,0.8638337
917,0.086422406
918,0.07955559
919,0.9937405
920,0.7843837
921,0.89117587
922,0.05792069
923,0.85272324
924,0.13365498
925,0.61794835
926,0.036715083
927,0.8975429
928,0.04992349
929,0.5279753
930,0.7769725
931,0.70955384
932,0.10336177
933,0.95182425
934,0.5621635
935,0.11886625
936,0.0654148
937,0.110297926
938,0.68519676
939,0.23200147
940,0.10632763
941,0.29393983
942,0.398117
943,0.49459055
944,0.22407922
945,0.23912695
946,0.13303153
947,0.057963338
948,0.09735041
949,0.1315296
950,0.12508988
951,0.5659265
952,0.5083597
953,0.36905843
954,0.11132609
955,0.41820782
956,0.5344553
957,0.8951006
958,0.47123834
959,0.47220895
960,0.7001874
961,0.98705614
962,0.58800197
963,0.06033449
964,0.2665977
965,0.17670414
966,0.5379241
967,0.9472005
968,0.90503067
969,0.14341205
970,0.31903845
971,0.692175
972,0.69141
973,0.36407828
974,0.23723787
975,0.10176222
976,0.5642749
977,0.18604062
978,0.10046402
979,0.19806978
980,0.8108921
981,0.6208057
982,0.11018357
983,0.86540985
984,0.18118885
985,0.61566615
986,0.7933106
987,0.31458217
988,0.769618
989,0.4894741
990,0.40894142
991,0.1264696
992,0.6480068
993,0.5074671
994,0.98619694
995,0.10671888
996,0.7312282
997,0.88364387
998,0.087983154
999,0.90890825
1000,0.27798167
1001,0.18979412
1002,0.04548156
1003,0.9701322
1004,0.98756623
1005,0.70723534
1006,0.9280226
1007,0.11516969
1008,0.9946188
1009,0.09208488
1010,0.08694659
1011,0.28274256
1012,0.0769782
1013,0.9792047
1014,0.12876385
1015,0.4066893
1016,0.32326818
1017,0.4956461
1018,0.27338955
1019,0.12693024
1020,0.072749816
1021,0.2638877
1022,0.41497186
1023,0.322018
1024,0.91179365
1025,0.5563145
1026,0.26510352
1027,0.788246
1028,0.46381488
1029,0.42495912
1030,0.5631986
1031,0.41607004
1032,0.466064
1033,0.5238932
1034,0.06969991
1035,0.08132859
1036,0.08307379
1037,0.9712204
1038,0.110802144
1039,0.17514196
1040,0.53480476
1041,0.23832348
1042,0.1215513
1043,0.98705614
1044,0.12803724
1045,0.95995
1046,0.43804064
1047,0.8938841
1048,0.11158547
1049,0.05306307
1050,0.78005254
1051,0.115374975
1052,0.9459055
1053,0.13050422
1054,0.34924927
1055,0.15502457
1056,0.4597199
1057,0.7644204
1058,0.3854837
1059,0.8015542
1060,0.45764464
1061,0.025011988
1062,0.2784638
1063,0.3233931
1064,0.6927866
1065,0.78629583
1066,0.16406931
1067,0.05488173
1068,0.0538421
1069,0.25087604
1070,0.08880703
1071,0.13023984
1072,0.09224129
1073,0.15851304
1074,0.8229014
1075,0.883713
1076,0.048279636
1077,0.5280528
1078,0.18528712
1079,0.22932501
1080,0.4136347
1081,0.4507932
1082,0.45853058
1083,0.09743728
1084,0.811199
1085,0.79095024
1086,0.72694623
1087,0.9547866
1088,0.49010667
1089,0.078413546
1090,0.17193387
1091,0.7415775
1092,0.6985674
1093,0.41824323
1094,0.54814374
1095,0.9568527
1096,0.049621373
1097,0.043737296
1098,0.8797913
1099,0.28260198
1100,0.92932
1101,0.928166
1102,0.13353865
1103,0.58436996
1104,0.25404185
1105,0.06284
1106,0.432084
1107,0.28596273
1108,0.3572164
1109,0.1377121
1110,0.10908604
1111,0.3190002
1112,0.09795768
1113,0.1802399
1114,0.13990638
1115,0.19007224
1116,0.30566695
1117,0.08331286
1118,0.8897771
1119,0.55083853
1120,0.16322905
1121,0.19733424
1122,0.9895348
1123,0.17356513
1124,0.6031428
1125,0.82391983
1126,0.11755317
1127,0.13122888
1128,0.52088493
1129,0.6174654
1130,0.45451888
1131,0.09743728
1132,0.60012794
1133,0.52203643
1134,0.9761016
1135,0.049478434
1136,0.59783405
1137,0.7662851
1138,0.32082206
1139,0.43938884
1140,0.61298496
1141,0.98611313
