,glove_score
229,0.3079141701698364
230,0.4609869527670371
231,0.27475309412434434
232,0.24056011560159413
233,0.282118222375396
234,0.46100711886468204
235,0.29494980443924845
236,0.32976109257488107
237,0.21153906779005266
238,0.7008464061760549
239,0.6724054732943167
240,0.24592334753276585
241,0.233672109218816
242,0.2887609987995292
243,0.5767831391295306
244,0.38093537630625984
245,0.3218184779411611
246,0.42403637023697865
247,0.48316857858920637
248,0.5509163356856036
249,0.6444362830974498
250,0.42403637023697865
251,0.42403637023697865
252,0.38575326789424647
253,0.42403637023697865
254,0.3214442256791642
255,0.31571748720470716
256,0.5639094670775513
257,0.3071702120565335
258,0.4053713963453983
259,0.42403637023697865
260,0.3015935746699906
261,0.23949509359952798
262,0.3071702120565335
263,0.3370611872117789
264,0.5400168450772705
265,0.368882641443865
266,0.42403637023697865
267,0.2417183538497925
268,0.27071163443650315
269,0.5509163356856036
270,0.42403637023697865
271,0.42403637023697865
272,0.22229960314505534
273,0.3196207173682934
274,0.2514547045556039
275,0.299227267636053
276,0.35302579372848497
277,0.4480424764550105
278,0.24133788918768345
279,0.2633571937444382
280,0.29272076552546406
281,0.4122004333608146
282,0.31818398281192867
283,0.35302579372848497
284,0.19657690662773566
285,0.5920646896679111
286,0.31420353460086614
287,0.3992888559083404
288,0.2369045286418046
289,0.28455352154598185
290,0.3749204529249259
291,0.24226046732737716
292,0.2972834051051153
293,0.2248913369055535
294,0.5965328030967466
295,0.2044092833281395
296,0.24908014764984268
297,0.3342735731597776
298,0.2710169198061473
299,0.5180571107148703
300,0.5554007064855704
301,0.35200208675952716
302,0.21762180370218207
303,0.20663992501511355
304,0.27463953844274414
305,0.27463953844274414
306,0.24518030761946896
307,0.30900420814429114
308,0.27297227592659123
309,0.30683157959464674
310,0.2707878948327028
311,0.2811301051672923
312,0.2584339980732759
313,0.2655598567596348
314,0.23816903751308635
315,0.2847103990664269
316,0.37182362079525605
317,0.27463953844274414
318,0.2814648418376019
319,0.27463953844274414
320,0.24700260765232188
321,0.47817401797660714
322,0.2420826567663449
323,0.47817401797660714
324,0.3002162562122158
325,0.5591618854838633
326,0.3467312199299058
327,0.21774481623421477
328,0.26472973160313523
329,0.2802648059540076
330,0.2826396161631223
331,0.38392822768966467
332,0.24260434907977424
333,0.2911106668341364
334,0.3536227912670063
335,0.2367254061286328
336,0.27028964588934556
337,0.3908240069036297
338,0.27734094968410045
339,0.2922763149098921
340,0.2454274319165346
341,0.4649401778755105
342,0.5766709417906132
343,0.24031051466878464
344,0.2464537353431257
345,0.24284202341562455
346,0.20641266522538956
347,0.24953521267236173
348,0.27178424377030763
349,0.20641266522538956
350,0.20641266522538956
351,0.24953521267236173
352,0.2915889879434423
353,0.2874673620382522
354,0.624649942434961
355,0.2739123874384005
356,0.29780287753139395
357,0.24709591980078155
358,0.24953521267236173
359,0.2624089362106468
360,0.24953521267236173
361,0.4560143970020493
362,0.5729793219957695
363,0.27178424377030763
364,0.20641266522538956
365,0.24953521267236173
366,0.19218599827167557
367,0.2263419748304874
368,0.4673748401325823
369,0.3082325079176452
370,0.20641266522538956
371,0.20641266522538956
372,0.20641266522538956
373,0.20641266522538956
374,0.4125921458879784
375,0.6817128298458044
376,0.3082325079176452
377,0.3082325079176452
378,0.24953521267236173
379,0.2263419748304874
380,0.6066004311136106
381,0.6636855945590352
382,0.7153900573988169
383,0.3939199810610143
384,0.2659547930434118
385,0.788399074758204
386,0.7480283156986884
387,0.7480283156986884
388,0.4505155936663723
389,0.43692072720551456
390,0.23503665323694226
391,0.7726875613730975
392,0.6670535124293464
393,0.7664228471566706
394,0.7887704606625463
395,0.7425037869339295
396,0.3596185439474319
397,0.6576430691629278
398,0.7930755154509083
399,0.6772090594483784
400,0.43692072720551456
401,0.47152033716683395
402,0.7425037869339295
403,0.7480283156986884
404,0.43692072720551456
405,0.43692072720551456
406,0.7480283156986884
407,0.43692072720551456
408,0.7886897779201836
409,0.6122266910594434
410,0.7646675176025373
411,0.7726875613730975
412,0.5296552479288139
413,0.24682778268990635
414,0.6807034553353912
415,0.2647868903926161
416,0.7201172836883261
417,0.7726875613730975
418,0.29601990280230484
419,0.2596879797845043
420,0.3716639836049407
421,0.24846912676245006
422,0.22456859847726252
423,0.25499761216567174
424,0.6787191033908238
425,0.5330074493003527
426,0.18564026698040373
427,0.3087287429625877
428,0.2720186642067382
429,0.2911503955107301
430,0.560283750553251
431,0.21320589731125228
432,0.272729784779665
433,0.21912095090506883
434,0.6291519313439788
435,0.2445962541554178
436,0.21299824253127375
437,0.5499862032623347
438,0.33185064323196933
439,0.20241933205502835
440,0.2584641175907512
441,0.31797316287714794
442,0.2367583519775247
443,0.4442740730143721
444,0.5177188510476718
445,0.4771835270010582
446,0.668372426025584
447,0.2653121948612588
448,0.6777159134660999
449,0.74263456237437
450,0.2778274436570472
451,0.5417659678200029
452,0.7945780902810827
453,0.26673672734012566
454,0.7338282387763686
455,0.7807568248066824
456,0.7521138551009383
457,0.7419963655463737
458,0.7428062854389927
459,0.7290900864530743
460,0.6925773270155785
461,0.4127506887450374
462,0.7948011101519346
463,0.27268382604196767
464,0.2738794109769437
465,0.2610821882859451
466,0.5554216604062632
467,0.5926115840559081
468,0.6476543655104325
469,0.2915861784051214
470,0.6980119930510258
471,0.6229799953487458
472,0.5840618225921883
473,0.5769617039493888
474,0.6777159134660999
475,0.4553977364912093
476,0.31998105516679853
477,0.37102069198831666
478,0.7245808841625275
479,0.25187079049196165
480,0.5860995912347355
481,0.34757684807271516
482,0.2662198393107099
483,0.7594171749540284
484,0.32954090834184757
485,0.3051230909168752
486,0.2842707217729642
487,0.291886983046723
488,0.2054782405916474
489,0.780058541382646
490,0.7635407877347197
491,0.7635407877347197
492,0.7635407877347197
493,0.6890531126592013
494,0.56708796207692
495,0.7635407877347197
496,0.3070054110389656
497,0.2842707217729642
498,0.2838882072072998
499,0.7635407877347197
500,0.7635407877347197
501,0.30177041608814614
502,0.47061682130407434
503,0.2995427772859167
504,0.7635407877347197
505,0.7635407877347197
506,0.7635407877347197
507,0.27959222277388723
508,0.7635407877347197
509,0.3128135339841692
510,0.7635407877347197
511,0.7635407877347197
512,0.7635407877347197
513,0.7218929048308304
514,0.7635407877347197
515,0.3581881073048242
516,0.7635407877347197
517,0.38774718600869607
518,0.3644665695634357
519,0.5412662213109918
520,0.3311588288488007
521,0.33841359279710403
522,0.2046244339741099
523,0.25970653694335716
524,0.27229748640329615
525,0.1994966188598405
526,0.24806352040804405
527,0.42269707321184163
528,0.28949838421859353
529,0.3301300022784477
530,0.22431284942570978
531,0.24943341352713064
532,0.1994966188598405
533,0.42103674554437054
534,0.27784770076899495
535,0.6185668456774183
536,0.23594784545111452
537,0.20739093722191515
538,0.3274836905589483
539,0.2479484704950882
540,0.23628816829734456
541,0.29128218327825284
542,0.3110940820753703
543,0.22657734415971847
544,0.45857821590733894
545,0.5659823065377415
546,0.4641653140106695
547,0.394229160750547
548,0.5760370444620608
549,0.27814247514523016
550,0.2793962163603413
551,0.2721936790986587
552,0.4595746894468114
553,0.2335518464372473
554,0.24162272821140124
555,0.24545014745382657
556,0.5903232513897366
557,0.31245046029862256
558,0.24358119970969122
559,0.30051968980194116
560,0.3344887172484926
561,0.2454769883781945
562,0.207455672326292
563,0.576239394907773
564,0.26506996830830204
565,0.2632149498162567
566,0.2730072108658478
567,0.30478909935735377
568,0.2696370134620567
569,0.394229160750547
570,0.26038145116645506
571,0.48202510172172525
572,0.20586372868070324
573,0.6218750092952584
574,0.2768230079640341
575,0.49611570487621687
576,0.5391615291374198
577,0.5631719560052164
578,0.4410838916876715
579,0.6365898431513755
580,0.6620168057385081
581,0.54680812687944
582,0.2966266164462821
583,0.43751328221594576
584,0.5391615291374198
585,0.6210695325408071
586,0.5977517480033825
587,0.5173099045595739
588,0.5381324701591172
589,0.3858740604845866
590,0.43762775443696256
591,0.5173099045595739
592,0.5647319790190446
593,0.5218952681413775
594,0.3849475899783411
595,0.32800941098465364
596,0.5936896698480212
597,0.2768230079640341
598,0.645186147446732
599,0.4860862151979008
600,0.35919474945820384
601,0.5391615291374198
602,0.5602623885595217
603,0.5647319790190446
604,0.5647319790190446
605,0.291566305817919
606,0.5647319790190446
607,0.4860862151979008
608,0.5391615291374198
609,0.34775433139972284
610,0.4100858031651513
611,0.5968634025024825
612,0.516972369992376
613,0.276193422646313
614,0.570474107273568
615,0.3321623767685645
616,0.49340251162114923
617,0.7047116065302088
618,0.284424906777583
619,0.3462113600813203
620,0.43232472086661583
621,0.30709162034757254
622,0.5198456484317425
623,0.5889826085785025
624,0.4100858031651513
625,0.40364712185308205
626,0.6806867543634703
627,0.38733310888735256
628,0.5694354287031126
629,0.29219186687380777
630,0.4100858031651513
631,0.3060576751234874
632,0.5429503469438238
633,0.570474107273568
634,0.4100858031651513
635,0.570474107273568
636,0.4739192411003851
637,0.7144048803445383
638,0.5427165766491375
639,0.6396507067122551
640,0.29350432561015255
641,0.2767422763189392
642,0.215465879759796
643,0.23120156876962233
644,0.38049557773363585
645,0.20247860993361347
646,0.28207056777310047
647,0.5804352150192053
648,0.31571240715221005
649,0.44821488198677983
650,0.374824122327972
651,0.38168665262055385
652,0.20620653921845022
653,0.7404966804048969
654,0.7540185895069362
655,0.2405271218742663
656,0.2145379694480054
657,0.2612700595509396
658,0.6722273101905337
659,0.2328836790859751
660,0.30599122402149564
661,0.2715655541200081
662,0.287318046666589
663,0.23985708866770045
664,0.26455261173714556
665,0.22911413477902753
666,0.2976390189831052
667,0.29798895383688645
668,0.26394529046990434
669,0.7380969568732386
670,0.3042877484121708
671,0.2737490829157555
672,0.2916757143901284
673,0.36660456155615956
674,0.27293703220237847
675,0.25472097718958103
676,0.2597761246637988
677,0.27978336146797733
678,0.23453106987522504
679,0.21772450804900742
680,0.4789335260685165
681,0.3629855745506797
682,0.26031371957405003
683,0.26031371957405003
684,0.20575921598440772
685,0.23519621050776016
686,0.3216679907342964
687,0.28395793378482914
688,0.24398161469557872
689,0.40037598068562835
690,0.30156539623476303
691,0.20841845375928214
692,0.39812719296499466
693,0.34623545521000737
694,0.21991108002701926
695,0.24605028010404978
696,0.28240544321446126
697,0.3038006478610205
698,0.2802319647996256
699,0.28904383392972194
700,0.23276167313177823
701,0.30174763487684364
702,0.18586067113872679
703,0.23796206161226693
704,0.20354380477938863
705,0.28625056215672245
706,0.21784675645389426
707,0.2564573405261645
708,0.2943709194433993
709,0.20858087945265052
710,0.30972413211382477
711,0.24712660869846625
712,0.2557566511561038
713,0.20128902628434536
714,0.3439755197116971
715,0.2589262606955246
716,0.2729743255815628
717,0.20053176677188414
718,0.2778248090732713
719,0.36547931790922167
720,0.2096531679158069
721,0.23253250703830403
722,0.28961107303194294
723,0.2874452646253719
724,0.33135908297706484
725,0.3082793495969547
726,0.24494512468485471
727,0.22231574200233511
728,0.439844135004137
729,0.20259466582016228
730,0.27090581363681293
731,0.3936908829957302
732,0.2751786068660246
733,0.38862497653813766
734,0.20197640641998155
735,0.4118968089994589
736,0.21037589865348227
737,0.233792917607568
738,0.28141798138610025
739,0.27043047318139657
740,0.298841723339895
741,0.26158912219549707
742,0.22317804463069293
743,0.239110766360566
744,0.5028845978205061
745,0.24349182284964507
746,0.2777653907578138
747,0.27517312772479835
748,0.2662693727353715
749,0.2281365836832494
750,0.28748443213644537
751,0.20316074832413858
752,0.40386851316023087
753,0.4145911701565511
754,0.2522507509568374
755,0.21752723496076648
756,0.3026192287424092
757,0.37555662069864565
758,0.3383023665781283
759,0.32612010952045367
760,0.31056176035060495
761,0.24780345824882186
762,0.27264406254075996
763,0.22321198518993066
764,0.22842550400018902
765,0.3054874502714147
766,0.24178067111669338
767,0.3024957042057816
768,0.33076713524428075
769,0.23268312897168472
770,0.2370572379013019
771,0.23741473048123263
772,0.24876037875708779
773,0.24763293340900283
774,0.25382637851298684
775,0.5773175825978182
776,0.25472449701622946
777,0.32388601955311236
778,0.3734175933631955
779,0.2582513429690745
780,0.22436747765193515
781,0.25229846177169557
782,0.3564492530872182
783,0.2586434292291837
784,0.28066597563461937
785,0.27176958862613976
786,0.3136463382607679
787,0.3142976662466864
788,0.33267938021328625
789,0.44092810439994456
790,0.2862254595294399
791,0.2580250406485699
792,0.4286695663226677
793,0.22339223405076725
794,0.2566264176814288
795,0.33267938021328625
796,0.2635448658584433
797,0.24281941020547282
798,0.2784497817126116
799,0.2586434292291837
800,0.3576564164156218
801,0.34325720563213613
802,0.2523937388041023
803,0.255557972136155
804,0.23117801120397843
805,0.5644016151113947
806,0.24092490294520835
807,0.30224355748998466
808,0.7106475548288541
809,0.47193614691918473
810,0.26060872036118354
811,0.26614439127209294
812,0.20093413879466246
813,0.26722287428527647
814,0.27157738030715367
815,0.20570558759894006
816,0.24968012585656693
817,0.3157502436026395
818,0.23477169218416952
819,0.26715891176701845
820,0.3464897966675153
821,0.32179842300026484
822,0.3093626976287682
823,0.27748106654043225
824,0.27969453015197177
825,0.22317515237738456
826,0.2774128922868631
827,0.23743048165888184
828,0.24014749353943782
829,0.21597552319569782
830,0.25302611047221774
831,0.3438970333202607
832,0.24869484463026104
833,0.21571598240719156
834,0.3227420304474958
835,0.23914935730900272
836,0.3545609286410777
837,0.34604217931806713
838,0.2409181080239343
839,0.22159328968774825
840,0.266041362728142
841,0.25450908703667696
842,0.38133151327941006
843,0.421961495162826
844,0.3608498400984488
845,0.29111145411778094
846,0.2679832728133059
847,0.24339697769456392
848,0.3565240275735829
849,0.24595514373936958
850,0.29163642748053126
851,0.29553757379685947
852,0.21843808304226248
853,0.39229539759221155
854,0.35327500773770687
855,0.31304172631713134
856,0.22440172142711928
857,0.41776934698664603
858,0.27044373721470877
859,0.2162862825503371
860,0.3466566936437032
861,0.2452002695921789
862,0.22084747181773284
863,0.49762799748960146
864,0.2421853673875674
865,0.2379131950745676
866,0.1901247830555452
867,0.3166254975181385
868,0.3567525648972856
869,0.2598039770107259
870,0.437667104491292
871,0.2364708986821452
872,0.21909079193799705
873,0.26544638673021825
874,0.36241444457978
875,0.5897287472383822
876,0.32400680451229447
877,0.2319614039112734
878,0.3590282115221338
879,0.25744798508478456
880,0.28644458267130135
881,0.2688038066736391
882,0.4685617514661665
883,0.2968898725347369
884,0.24804384520724457
885,0.20939632549951134
886,0.2322631856909921
887,0.24359877348710293
888,0.2721067728603274
889,0.21234665467734049
890,0.26029267880109225
891,0.3683421547507951
892,0.2878642391158169
893,0.23993329388898968
894,0.3781900049538629
895,0.5393968991234133
896,0.24719375762341578
897,0.22395123863745975
898,0.19608749869741499
899,0.23850035792879787
900,0.2737889803238673
901,0.22626268033133146
902,0.23967262007096615
903,0.2588508509069414
904,0.3358571953101577
905,0.22573674253056267
906,0.2405152344557197
907,0.23059307451851874
908,0.20060063763857397
909,0.22303184772400514
910,0.3028236999141776
911,0.2647709676120651
912,0.2190438821963757
913,0.2941645375518795
914,0.31109065880829084
915,0.3044516226848541
916,0.2505155988351431
917,0.2556498332248775
918,0.23695716017726204
919,0.20728122791163286
920,0.22598772283017646
921,0.21292724164286936
922,0.35328329007117293
923,0.30241607023238526
924,0.23445495247197462
925,0.254171179634555
926,0.5450339942553184
927,0.3088470759655516
928,0.21664322782826773
929,0.4275558680767416
930,0.18921285440546917
931,0.3006813194983864
932,0.5640772539577117
933,0.22992045568159739
934,0.22512052109275088
935,0.19422672593157161
936,0.2649117313158751
937,0.2256248524813446
938,0.31205900987761037
939,0.3783952816743722
940,0.2622635443396479
941,0.22627611984930768
942,0.24907163193222864
943,0.25273229493463684
944,0.24021004826293774
945,0.25730689113247457
946,0.2132320903675419
947,0.33486453053567017
948,0.2192114131914666
949,0.5001397058097484
950,0.21998179239798557
951,0.28193928468533
952,0.2171751027728503
953,0.2171751027728503
954,0.28344919202493274
955,0.24458953512424308
956,0.26941101888836333
957,0.20133704566636138
958,0.20133704566636138
959,0.2357270322154818
960,0.2366601122311965
961,0.3018922678794869
962,0.2171751027728503
963,0.22794356094006596
964,0.23986722850507863
965,0.2577382163642358
966,0.21458154058343495
967,0.22782222294028337
968,0.19465181903433498
969,0.2628095602182226
970,0.22794356094006596
971,0.23986722850507863
972,0.20133704566636138
973,0.23696640742036723
974,0.2628095602182226
975,0.22963607852732268
976,0.27304956222980586
977,0.2628095602182226
978,0.25186191662374946
979,0.27608626302183625
980,0.20133704566636138
981,0.2628095602182226
982,0.2792415939150207
983,0.21458154058343495
984,0.2499948606444955
985,0.25388566175596217
986,0.2647116823421928
987,0.21129446402998503
988,0.4958449649759304
989,0.23976333172779576
990,0.2986119158960121
991,0.3896574417539946
992,0.25289321947631127
993,0.3436001166603101
994,0.21490811556363099
995,0.22016426399256056
996,0.20510624731088142
997,0.2813111924619005
998,0.26503175661689465
999,0.21405885765717195
1000,0.2750755243108276
1001,0.19249755595929077
1002,0.26883845822296437
1003,0.24005336347142187
1004,0.20117232316134062
1005,0.32340528959949605
1006,0.2107239696319442
1007,0.2802623263179888
1008,0.23046751397966997
1009,0.2659474320693804
1010,0.2885176695463039
1011,0.20874817190616568
1012,0.22104588279591147
1013,0.24846332781363514
1014,0.2398813631342891
1015,0.44634974547233053
1016,0.2225692681883479
1017,0.2354802090408837
1018,0.5179438164494587
1019,0.32215349328550996
1020,0.3105016255010002
1021,0.2347636351788906
1022,0.22471258679277267
1023,0.19925661458068106
1024,0.25590196161552736
1025,0.261292626524028
1026,0.3014562811452987
1027,0.21568629781775078
1028,0.21387292967605123
1029,0.43422987467839214
1030,0.24078995516919316
1031,0.24123099666768438
1032,0.2086508236525165
1033,0.22070647557420334
1034,0.2397912714365952
1035,0.4262365222979848
1036,0.3492128452014351
1037,0.31148884021139
1038,0.21568629781775078
1039,0.2836620141815054
1040,0.2586888874775458
1041,0.2633665979191205
1042,0.22987533100196217
1043,0.25576767670682377
1044,0.20369913354442307
1045,0.22471258679277267
1046,0.25381818429166075
1047,0.21822760988990195
1048,0.21910875705380475
1049,0.2327079829077343
1050,0.23024536190576309
1051,0.21136340211872287
1052,0.24072470305629462
1053,0.247184115495679
1054,0.23935858420576422
1055,0.2140541514678045
1056,0.2657356882827758
1057,0.4652406599678726
1058,0.2566554482378381
1059,0.2806844802123869
1060,0.34841464087778484
1061,0.6145497246976823
1062,0.26150186025587424
1063,0.586418804821706
1064,0.6603089607776447
1065,0.23939020388325613
1066,0.23008006683563095
1067,0.27350201972963706
1068,0.41344577706231683
1069,0.21207684274884434
1070,0.6729711763859809
1071,0.26693774004886756
1072,0.23293312076175302
1073,0.7305229033343925
1074,0.23451526884786283
1075,0.6729711763859809
1076,0.7173159573031274
1077,0.5666479721293538
1078,0.2756083026497555
1079,0.25557395075698797
1080,0.4483489622478066
1081,0.335982806476424
1082,0.38748334578211285
1083,0.6663785061977575
1084,0.2654737680266503
1085,0.44415450693446334
1086,0.3019460576757432
1087,0.24085787869270053
1088,0.6555618704255498
1089,0.7289784192636832
1090,0.6603089607776447
1091,0.30093996877699614
1092,0.3151762697954517
1093,0.26951896367185785
1094,0.4188386122072526
1095,0.6507891147830422
1096,0.5834084190047989
1097,0.2494580592367642
1098,0.3325961360829156
1099,0.7688229929616426
1100,0.5860992535438976
1101,0.7267191801115878
1102,0.6889502265632899
1103,0.7508064964412186
1104,0.5995141988844894
1105,0.3230092993617835
1106,0.32177621113057214
1107,0.6523351333144948
1108,0.2938500623897936
1109,0.3230092993617835
1110,0.5915318689960019
1111,0.7457941273750691
1112,0.27037672100394594
1113,0.25433795225566896
1114,0.4257870335671491
1115,0.29788242182739183
1116,0.7305517517176715
1117,0.30007028150752557
1118,0.3444646160698098
1119,0.7426754717938282
1120,0.6773672802544739
1121,0.6417131059109746
1122,0.2631245609930861
1123,0.24393444118191043
1124,0.724836392308331
1125,0.22394356060921394
1126,0.4498756057632832
1127,0.7247668595154564
1128,0.4927277142487273
1129,0.4315366905229666
1130,0.3367141987154501
1131,0.697466582817294
1132,0.5630373247876221
1133,0.7467112279131534
1134,0.6601081272999032
1135,0.7229695799088581
1136,0.6641483041415347
1137,0.7157524883627563
1138,0.7196167301945131
1139,0.749511645649622
1140,0.7547393741166938
1141,0.5873336965854585
1142,0.7467112279131534
1143,0.7255507479493862
1144,0.7509068427047084
1145,0.7509068427047084
1146,0.7509068427047084
1147,0.7509068427047084
1148,0.6872748961734387
1149,0.7401483259080264
1150,0.7691099855601246
1151,0.7509068427047084
1152,0.738702382821984
1153,0.718125954291079
1154,0.6561675119592019
1155,0.5342549030581549
1156,0.6601081272999032
1157,0.4329093484208718
1158,0.7364992204483446
1159,0.7509068427047084
1160,0.44254226286725873
1161,0.6255824788402679
1162,0.5638126498669906
1163,0.7221678735082658
1164,0.4814170243253276
1165,0.7338561933641109
1166,0.612726741334163
1167,0.40669940819262224
1168,0.6470114691854808
1169,0.6589463147950236
1170,0.7737967314724477
1171,0.6407682864016632
1172,0.6887540451320776
1173,0.7737967314724477
1174,0.27538579458761525
1175,0.7080636805447564
1176,0.7737967314724477
1177,0.6437840411975345
1178,0.24656172124641867
1179,0.7737967314724477
1180,0.7737967314724477
1181,0.686537007429218
1182,0.5730511295612584
1183,0.6175882965263733
1184,0.7737967314724477
1185,0.7737967314724477
1186,0.4814170243253276
1187,0.6616305818665316
1188,0.6989163989791453
1189,0.6166881721263305
1190,0.4918679709523229
1191,0.7737967314724477
1192,0.6616808219421589
1193,0.44254226286725873
1194,0.5417350352568754
1195,0.4478631314267085
1196,0.6240915708264689
1197,0.32281682753200214
1198,0.5363388100248049
1199,0.6907314254206376
1200,0.3409609368048532
1201,0.6261617400837817
1202,0.6362332021315092
1203,0.21365961119763108
1204,0.30640055810770317
1205,0.7653027198797812
1206,0.43242543797138777
1207,0.4716419230635873
1208,0.3997723057560824
1209,0.7418639176346421
1210,0.4446020967845296
1211,0.6297115829527808
1212,0.27147617192607926
1213,0.735569455916915
1214,0.4375692077366726
1215,0.462928248998214
1216,0.5036526945487388
1217,0.6161646887492893
1218,0.59385739659862
1219,0.4109595331978098
1220,0.6152199619958537
1221,0.34505614175150584
1222,0.6779687509363913
1223,0.5717004705516807
1224,0.3885047608689204
1225,0.24397730901057507
1226,0.39135919651292295
1227,0.5654915197914028
1228,0.6155666603783134
1229,0.6043002653322576
1230,0.5428465238184879
1231,0.5911630153581103
1232,0.5428465238184879
1233,0.6604849404120035
1234,0.6957483843804995
1235,0.613985708185335
1236,0.5998540146031233
1237,0.5857934988542544
1238,0.25005215141594267
1239,0.5045881882674911
1240,0.5500978215414503
1241,0.6309723474454545
1242,0.6342409025722408
1243,0.697848378482911
1244,0.6064075850661572
1245,0.6540121418736762
1246,0.32021445304298524
1247,0.43536063834803534
1248,0.7550753917922883
1249,0.47925687480710727
1250,0.3720088146041487
1251,0.6342409025722408
1252,0.7447923094229286
1253,0.5190135920291821
1254,0.563397389964122
